flight_number,flight_date,flight_id,status,airline_code,airline_name,route,origin,destination,leg_status,leg_status_name,departure_airport_code,departure_airport_name,departure_city_code,departure_city_name,departure_country_code,departure_country_name,departure_latitude,departure_longitude,scheduled_departure_time,latest_departure_time,arrival_airport_code,arrival_airport_name,arrival_city_code,arrival_city_name,arrival_country_code,arrival_country_name,arrival_latitude,arrival_longitude,scheduled_arrival_time,latest_arrival_time,estimated_arrival_time,scheduled_duration,completion_percentage,aircraft_type_code,aircraft_type_name,aircraft_owner
1732,2025-12-31,20251231+DL+1732,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->DAB,ATL,DAB,CANCELLED,Cancelled,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NYC,NEW YORK,US,UNITED STATES,40.6386,-73.7769,2025-12-30T21:30:00.000-05:00,2025-12-30T21:30:00.000-05:00,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SFO,SAN FRANCISCO,US,UNITED STATES,37.6194,-122.3728,2025-12-31T01:25:00.000-08:00,2025-12-31T01:25:00.000-08:00,2025-12-31T01:25:00.000-08:00,PT6H55M,0,75W,BOEING 757-200 WINGLETS PASSENGER,DELTA AIR LINES INC.
1732,2025-12-31,20251231+DL+1732,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->DAB,ATL,DAB,CANCELLED,Cancelled,GSP,GREENVILLE-SPARTANBURG INTERNATIONAL AIRPORT,GSP,GREENVILLE/SPARTANBURG,US,UNITED STATES,34.905,-82.21,2025-12-31T19:50:00.000-05:00,2025-12-31T19:50:00.000-05:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T20:56:00.000-05:00,2025-12-31T20:56:00.000-05:00,2025-12-31T20:56:00.000-05:00,PT1H6M,0,739,BOEING 737-900 PASSENGER,DELTA AIR LINES INC.
1732,2025-12-31,20251231+DL+1732,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->DAB,ATL,DAB,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T19:54:00.000-05:00,2025-12-30T19:54:00.000-05:00,DAB,DAYTONA BEACH INTERNATIONAL AIRPORT,DAB,DAYTONA BEACH,US,UNITED STATES,29.1825,-81.0528,2025-12-30T21:13:00.000-05:00,2025-12-30T21:13:00.000-05:00,2025-12-30T21:13:00.000-05:00,PT1H19M,0,717,BOEING 717-200,DELTA AIR LINES INC.
5280,2025-12-31,20251231+DL+5280,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->TVC->DTW,DTW,DTW,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T19:54:00.000-05:00,2025-12-30T19:54:00.000-05:00,AGS,AUGUSTA REGIONAL (BUSH FIELD) AIRPORT,AGS,AUGUSTA,US,UNITED STATES,33.3664,-81.9669,2025-12-30T20:54:00.000-05:00,2025-12-30T20:54:00.000-05:00,2025-12-30T20:54:00.000-05:00,PT1H,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5280,2025-12-31,20251231+DL+5280,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->TVC->DTW,DTW,DTW,SCHEDULED,Scheduled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T10:20:00.000-05:00,2025-12-31T10:20:00.000-05:00,TVC,CHERRY CAPITAL AIRPORT,TVC,TRAVERSE CITY,US,UNITED STATES,44.74,-85.5858,2025-12-31T11:30:00.000-05:00,2025-12-31T11:30:00.000-05:00,2025-12-31T11:30:00.000-05:00,PT1H10M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5280,2025-12-31,20251231+DL+5280,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->TVC->DTW,DTW,DTW,SCHEDULED,Scheduled,TVC,CHERRY CAPITAL AIRPORT,TVC,TRAVERSE CITY,US,UNITED STATES,44.74,-85.5858,2025-12-31T12:00:00.000-05:00,2025-12-31T12:00:00.000-05:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T13:08:00.000-05:00,2025-12-31T13:08:00.000-05:00,2025-12-31T13:08:00.000-05:00,PT1H8M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
634,2025-12-31,20251231+DL+0634,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->PDX->DTW,DTW,DTW,CANCELLED,Cancelled,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SFO,SAN FRANCISCO,US,UNITED STATES,37.6194,-122.3728,2025-12-31T12:45:00.000-08:00,2025-12-31T12:45:00.000-08:00,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NYC,NEW YORK,US,UNITED STATES,40.6386,-73.7769,2025-12-31T21:29:00.000-05:00,2025-12-31T21:29:00.000-05:00,2025-12-31T21:29:00.000-05:00,PT5H44M,0,75W,BOEING 757-200 WINGLETS PASSENGER,DELTA AIR LINES INC.
634,2025-12-31,20251231+DL+0634,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->PDX->DTW,DTW,DTW,SCHEDULED,Scheduled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:55:00.000-05:00,2025-12-30T19:55:00.000-05:00,PDX,PORTLAND INTERNATIONAL AIRPORT,PDX,PORTLAND,US,UNITED STATES,45.5892,-122.595,2025-12-30T21:44:00.000-08:00,2025-12-30T21:44:00.000-08:00,2025-12-30T21:44:00.000-08:00,PT4H49M,0,321,AIRBUS A321,DELTA AIR LINES INC.
634,2025-12-31,20251231+DL+0634,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->PDX->DTW,DTW,DTW,SCHEDULED,Scheduled,PDX,PORTLAND INTERNATIONAL AIRPORT,PDX,PORTLAND,US,UNITED STATES,45.5892,-122.595,2025-12-30T22:55:00.000-08:00,2025-12-30T22:55:00.000-08:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T06:12:00.000-05:00,2025-12-31T06:12:00.000-05:00,2025-12-31T06:12:00.000-05:00,PT4H17M,0,321,AIRBUS A321,DELTA AIR LINES INC.
913,2025-12-31,20251231+DL+0913,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->PDX->DTW,DTW,DTW,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T12:40:00.000-05:00,2025-12-31T12:40:00.000-05:00,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LAX,LOS ANGELES,US,UNITED STATES,33.9422,-118.4072,2025-12-31T14:31:00.000-08:00,2025-12-31T14:31:00.000-08:00,2025-12-31T14:31:00.000-08:00,PT4H51M,0,321,AIRBUS A321,DELTA AIR LINES INC.
913,2025-12-31,20251231+DL+0913,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->PDX->DTW,DTW,DTW,SCHEDULED,Scheduled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:55:00.000-05:00,2025-12-30T19:55:00.000-05:00,PDX,PORTLAND INTERNATIONAL AIRPORT,PDX,PORTLAND,US,UNITED STATES,45.5892,-122.595,2025-12-30T21:44:00.000-08:00,2025-12-30T21:44:00.000-08:00,2025-12-30T21:44:00.000-08:00,PT4H49M,0,321,AIRBUS A321,DELTA AIR LINES INC.
913,2025-12-31,20251231+DL+0913,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->PDX->DTW,DTW,DTW,SCHEDULED,Scheduled,PDX,PORTLAND INTERNATIONAL AIRPORT,PDX,PORTLAND,US,UNITED STATES,45.5892,-122.595,2025-12-30T22:55:00.000-08:00,2025-12-30T22:55:00.000-08:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T06:12:00.000-05:00,2025-12-31T06:12:00.000-05:00,2025-12-31T06:12:00.000-05:00,PT4H17M,0,321,AIRBUS A321,DELTA AIR LINES INC.
1350,2025-12-31,20251231+DL+1350,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->CLE->ATL,ATL,ATL,CANCELLED,Cancelled,XNA,NORTHWEST ARKANSAS REGIONAL AIRPORT,FYV,FAYETTEVILLE,US,UNITED STATES,36.2817,-94.3067,2025-12-31T06:00:00.000-06:00,2025-12-31T06:00:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T08:52:00.000-05:00,2025-12-31T08:52:00.000-05:00,2025-12-31T08:52:00.000-05:00,PT1H52M,0,717,BOEING 717-200,DELTA AIR LINES INC.
1350,2025-12-31,20251231+DL+1350,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->CLE->ATL,ATL,ATL,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T19:55:00.000-05:00,2025-12-30T19:55:00.000-05:00,RIC,RICHMOND INTERNATIONAL AIRPORT,RIC,RICHMOND,US,UNITED STATES,37.5061,-77.3225,2025-12-30T21:29:00.000-05:00,2025-12-30T21:29:00.000-05:00,2025-12-30T21:29:00.000-05:00,PT1H34M,0,757,BOEING 757 PASSENGER,DELTA AIR LINES INC.
1350,2025-12-31,20251231+DL+1350,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->CLE->ATL,ATL,ATL,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T15:26:00.000-05:00,2025-12-31T15:26:00.000-05:00,CLE,HOPKINS INTERNATIONAL AIRPORT,CLE,CLEVELAND,US,UNITED STATES,41.4119,-81.8481,2025-12-31T17:14:00.000-05:00,2025-12-31T17:14:00.000-05:00,2025-12-31T17:14:00.000-05:00,PT1H48M,0,320,AIRBUS A320,DELTA AIR LINES INC.
1350,2025-12-31,20251231+DL+1350,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->CLE->ATL,ATL,ATL,SCHEDULED,Scheduled,CLE,HOPKINS INTERNATIONAL AIRPORT,CLE,CLEVELAND,US,UNITED STATES,41.4119,-81.8481,2025-12-31T18:08:00.000-05:00,2025-12-31T18:08:00.000-05:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T20:06:00.000-05:00,2025-12-31T20:06:00.000-05:00,2025-12-31T20:06:00.000-05:00,PT1H58M,0,320,AIRBUS A320,DELTA AIR LINES INC.
1541,2025-12-31,20251231+DL+1541,SCHEDULED,DL,DELTA AIR LINES INC.,RSW->DTW,RSW,DTW,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:55:00.000-05:00,2025-12-30T19:55:00.000-05:00,STL,LAMBERT-ST. LOUIS INTERNATIONAL AIRPORT,STL,SAINT LOUIS,US,UNITED STATES,38.7472,-90.3644,2025-12-30T20:30:00.000-06:00,2025-12-30T20:30:00.000-06:00,2025-12-30T20:30:00.000-06:00,PT1H35M,0,717,BOEING 717-200,DELTA AIR LINES INC.
1541,2025-12-31,20251231+DL+1541,SCHEDULED,DL,DELTA AIR LINES INC.,RSW->DTW,RSW,DTW,SCHEDULED,Scheduled,RSW,SOUTHWEST FLORIDA INTERNATIONAL AIRPORT,FMY,FORT MYERS,US,UNITED STATES,26.5333,-81.75,2025-12-31T14:51:00.000-05:00,2025-12-31T14:51:00.000-05:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T17:47:00.000-05:00,2025-12-31T17:47:00.000-05:00,2025-12-31T17:47:00.000-05:00,PT2H56M,0,753,BOEING 757-300 PASSENGER,DELTA AIR LINES INC.
2537,2025-12-31,20251231+DL+2537,SCHEDULED,DL,DELTA AIR LINES INC.,DEN->BOS,DEN,BOS,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:55:00.000-05:00,2025-12-30T19:55:00.000-05:00,JAX,JACKSONVILLE INTERNATIONAL AIRPORT,JAX,JACKSONVILLE,US,UNITED STATES,30.4925,-81.6897,2025-12-30T22:14:00.000-05:00,2025-12-30T22:14:00.000-05:00,2025-12-30T22:14:00.000-05:00,PT2H19M,0,320,AIRBUS A320,DELTA AIR LINES INC.
2537,2025-12-31,20251231+DL+2537,SCHEDULED,DL,DELTA AIR LINES INC.,DEN->BOS,DEN,BOS,CANCELLED,Cancelled,PWM,PORTLAND INTERNATIONAL JETPORT,PWM,PORTLAND,US,UNITED STATES,43.6444,-70.3036,2025-12-31T17:00:00.000-05:00,2025-12-31T17:00:00.000-05:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T19:10:00.000-05:00,2025-12-31T19:10:00.000-05:00,2025-12-31T19:10:00.000-05:00,PT2H10M,0,717,BOEING 717-200,DELTA AIR LINES INC.
2537,2025-12-31,20251231+DL+2537,SCHEDULED,DL,DELTA AIR LINES INC.,DEN->BOS,DEN,BOS,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T14:20:00.000-05:00,2025-12-31T14:20:00.000-05:00,PWM,PORTLAND INTERNATIONAL JETPORT,PWM,PORTLAND,US,UNITED STATES,43.6444,-70.3036,2025-12-31T16:19:00.000-05:00,2025-12-31T16:19:00.000-05:00,2025-12-31T16:19:00.000-05:00,PT1H59M,0,717,BOEING 717-200,DELTA AIR LINES INC.
2537,2025-12-31,20251231+DL+2537,SCHEDULED,DL,DELTA AIR LINES INC.,DEN->BOS,DEN,BOS,SCHEDULED,Scheduled,DEN,DENVER INTERNATIONAL AIRPORT,DEN,DENVER,US,UNITED STATES,39.8547,-104.7181,2025-12-31T11:18:00.000-07:00,2025-12-31T11:18:00.000-07:00,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOS,BOSTON,US,UNITED STATES,42.365,-71.0053,2025-12-31T17:23:00.000-05:00,2025-12-31T17:23:00.000-05:00,2025-12-31T17:23:00.000-05:00,PT4H5M,0,32Q,AIRBUS A321NEO,DELTA AIR LINES INC.
3011,2025-12-31,20251231+DL+3011,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->SAV->ATL,ATL,ATL,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T12:34:00.000-05:00,2025-12-31T12:34:00.000-05:00,JAN,MEDGAR W. EVERS INTERNATIONAL AIRPORT,JAN,JACKSON,US,UNITED STATES,32.3097,-90.0758,2025-12-31T12:58:00.000-06:00,2025-12-31T12:58:00.000-06:00,2025-12-31T12:58:00.000-06:00,PT1H24M,0,717,BOEING 717-200,DELTA AIR LINES INC.
3011,2025-12-31,20251231+DL+3011,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->SAV->ATL,ATL,ATL,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:55:00.000-05:00,2025-12-30T19:55:00.000-05:00,TYS,MCGHEE TYSON AIRPORT,TYS,KNOXVILLE,US,UNITED STATES,35.8122,-83.9925,2025-12-30T21:28:00.000-05:00,2025-12-30T21:28:00.000-05:00,2025-12-30T21:28:00.000-05:00,PT1H33M,0,717,BOEING 717-200,DELTA AIR LINES INC.
3011,2025-12-31,20251231+DL+3011,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->SAV->ATL,ATL,ATL,CANCELLED,Cancelled,JAN,MEDGAR W. EVERS INTERNATIONAL AIRPORT,JAN,JACKSON,US,UNITED STATES,32.3097,-90.0758,2025-12-31T13:53:00.000-06:00,2025-12-31T13:53:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T16:15:00.000-05:00,2025-12-31T16:15:00.000-05:00,2025-12-31T16:15:00.000-05:00,PT1H22M,0,717,BOEING 717-200,DELTA AIR LINES INC.
3011,2025-12-31,20251231+DL+3011,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->SAV->ATL,ATL,ATL,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T08:30:00.000-05:00,2025-12-31T08:30:00.000-05:00,SAV,HILTON HEAD INTERNATIONAL AIRPORT,SAV,SAVANNAH,US,UNITED STATES,32.1272,-81.1994,2025-12-31T09:34:00.000-05:00,2025-12-31T09:34:00.000-05:00,2025-12-31T09:34:00.000-05:00,PT1H4M,0,717,BOEING 717-200,DELTA AIR LINES INC.
3011,2025-12-31,20251231+DL+3011,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->SAV->ATL,ATL,ATL,SCHEDULED,Scheduled,SAV,HILTON HEAD INTERNATIONAL AIRPORT,SAV,SAVANNAH,US,UNITED STATES,32.1272,-81.1994,2025-12-31T10:22:00.000-05:00,2025-12-31T10:22:00.000-05:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T11:33:00.000-05:00,2025-12-31T11:33:00.000-05:00,2025-12-31T11:33:00.000-05:00,PT1H11M,0,717,BOEING 717-200,DELTA AIR LINES INC.
3715,2025-12-31,20251231+DL+3715,SCHEDULED,DL,DELTA AIR LINES INC.,SLC->SJC->SLC,SLC,SLC,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:55:00.000-05:00,2025-12-30T19:55:00.000-05:00,OMA,EPPLEY AIRFIELD,OMA,OMAHA,US,UNITED STATES,41.3025,-95.8942,2025-12-30T20:56:00.000-06:00,2025-12-30T20:56:00.000-06:00,2025-12-30T20:56:00.000-06:00,PT2H1M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,SKYWEST AIRLINES
3715,2025-12-31,20251231+DL+3715,SCHEDULED,DL,DELTA AIR LINES INC.,SLC->SJC->SLC,SLC,SLC,SCHEDULED,Scheduled,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SLC,SALT LAKE CITY,US,UNITED STATES,40.7842,-111.9669,2025-12-31T15:11:00.000-07:00,2025-12-31T15:11:00.000-07:00,SJC,SAN JOSE INTERNATIONAL AIRPORT,SJC,SAN JOSE,US,UNITED STATES,37.3611,-121.9256,2025-12-31T16:16:00.000-08:00,2025-12-31T16:16:00.000-08:00,2025-12-31T16:16:00.000-08:00,PT2H5M,0,E7W,EMBRAER 175 (ENHANCED WINGLETS),SKYWEST AIRLINES
3715,2025-12-31,20251231+DL+3715,SCHEDULED,DL,DELTA AIR LINES INC.,SLC->SJC->SLC,SLC,SLC,SCHEDULED,Scheduled,SJC,SAN JOSE INTERNATIONAL AIRPORT,SJC,SAN JOSE,US,UNITED STATES,37.3611,-121.9256,2025-12-31T17:00:00.000-08:00,2025-12-31T17:00:00.000-08:00,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SLC,SALT LAKE CITY,US,UNITED STATES,40.7842,-111.9669,2025-12-31T20:00:00.000-07:00,2025-12-31T20:00:00.000-07:00,2025-12-31T20:00:00.000-07:00,PT2H,0,E7W,EMBRAER 175 (ENHANCED WINGLETS),SKYWEST AIRLINES
5087,2025-12-31,20251231+DL+5087,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->DSM,DTW,DSM,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T10:05:00.000-05:00,2025-12-31T10:05:00.000-05:00,LFT,LAFAYETTE REGIONAL AIRPORT,LFT,LAFAYETTE,US,UNITED STATES,30.2047,-91.9875,2025-12-31T11:02:00.000-06:00,2025-12-31T11:02:00.000-06:00,2025-12-31T11:02:00.000-06:00,PT1H57M,0,CR7,CANADAIR REGIONAL JET 700 AND CHALLENGER 870,ENDEAVOR AIR
5087,2025-12-31,20251231+DL+5087,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->DSM,DTW,DSM,CANCELLED,Cancelled,LFT,LAFAYETTE REGIONAL AIRPORT,LFT,LAFAYETTE,US,UNITED STATES,30.2047,-91.9875,2025-12-31T11:40:00.000-06:00,2025-12-31T11:40:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T14:24:00.000-05:00,2025-12-31T14:24:00.000-05:00,2025-12-31T14:24:00.000-05:00,PT1H44M,0,CR7,CANADAIR REGIONAL JET 700 AND CHALLENGER 870,ENDEAVOR AIR
5087,2025-12-31,20251231+DL+5087,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->DSM,DTW,DSM,SCHEDULED,Scheduled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:55:00.000-05:00,2025-12-30T19:55:00.000-05:00,DSM,DES MOINES INTERNATIONAL AIRPORT,DSM,DES MOINES,US,UNITED STATES,41.5339,-93.6567,2025-12-30T20:50:00.000-06:00,2025-12-30T20:50:00.000-06:00,2025-12-30T20:50:00.000-06:00,PT1H55M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5105,2025-12-31,20251231+DL+5105,SCHEDULED,DL,DELTA AIR LINES INC.,MEM->ATL,MEM,ATL,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T16:30:00.000-05:00,2025-12-31T16:30:00.000-05:00,CRW,YEAGER AIRPORT,CRW,CHARLESTON,US,UNITED STATES,38.3728,-81.5931,2025-12-31T17:51:00.000-05:00,2025-12-31T17:51:00.000-05:00,2025-12-31T17:51:00.000-05:00,PT1H21M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5105,2025-12-31,20251231+DL+5105,SCHEDULED,DL,DELTA AIR LINES INC.,MEM->ATL,MEM,ATL,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:55:00.000-05:00,2025-12-30T19:55:00.000-05:00,TYS,MCGHEE TYSON AIRPORT,TYS,KNOXVILLE,US,UNITED STATES,35.8122,-83.9925,2025-12-30T21:40:00.000-05:00,2025-12-30T21:40:00.000-05:00,2025-12-30T21:40:00.000-05:00,PT1H45M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5105,2025-12-31,20251231+DL+5105,SCHEDULED,DL,DELTA AIR LINES INC.,MEM->ATL,MEM,ATL,CANCELLED,Cancelled,YUL,PIERRE E. TRUDEAU INTERNATIONAL AIRPORT,YMQ,MONTREAL,CA,CANADA,45.4639,-73.75,2025-12-31T06:00:00.000-05:00,2025-12-31T06:00:00.000-05:00,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NYC,NEW YORK,US,UNITED STATES,40.6386,-73.7769,2025-12-31T07:48:00.000-05:00,2025-12-31T07:48:00.000-05:00,2025-12-31T07:48:00.000-05:00,PT1H48M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5105,2025-12-31,20251231+DL+5105,SCHEDULED,DL,DELTA AIR LINES INC.,MEM->ATL,MEM,ATL,CANCELLED,Cancelled,CRW,YEAGER AIRPORT,CRW,CHARLESTON,US,UNITED STATES,38.3728,-81.5931,2025-12-31T18:40:00.000-05:00,2025-12-31T18:40:00.000-05:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T20:12:00.000-05:00,2025-12-31T20:12:00.000-05:00,2025-12-31T20:12:00.000-05:00,PT1H32M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5105,2025-12-31,20251231+DL+5105,SCHEDULED,DL,DELTA AIR LINES INC.,MEM->ATL,MEM,ATL,SCHEDULED,Scheduled,MEM,MEMPHIS INTERNATIONAL AIRPORT,MEM,MEMPHIS,US,UNITED STATES,35.0497,-89.9789,2025-12-31T12:15:00.000-06:00,2025-12-31T12:15:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T14:35:00.000-05:00,2025-12-31T14:35:00.000-05:00,2025-12-31T14:35:00.000-05:00,PT1H20M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5138,2025-12-31,20251231+DL+5138,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->CAE,ATL,CAE,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:55:00.000-05:00,2025-12-30T19:55:00.000-05:00,TYS,MCGHEE TYSON AIRPORT,TYS,KNOXVILLE,US,UNITED STATES,35.8122,-83.9925,2025-12-30T21:27:00.000-05:00,2025-12-30T21:27:00.000-05:00,2025-12-30T21:27:00.000-05:00,PT1H32M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5138,2025-12-31,20251231+DL+5138,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->CAE,ATL,CAE,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T15:12:00.000-05:00,2025-12-31T15:12:00.000-05:00,SYR,HANCOCK INTERNATIONAL AIRPORT,SYR,SYRACUSE,US,UNITED STATES,43.1106,-76.1025,2025-12-31T16:40:00.000-05:00,2025-12-31T16:40:00.000-05:00,2025-12-31T16:40:00.000-05:00,PT1H28M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
