OBJECTID,id,airport_ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,description,frequency_mhz,runway_length_ft,runway_width_ft,runway_surface,runway_lighted,runway_closed,x,y,standard_name,runway_length_m,runway_width_m,runway_capacity,continent_name,hub_priority_score,distance_from_ams_km,strategic_distance
25315,3175,HEAL,medium_airport,El Alamein International Airport,30.924324,28.46161,154.0,AF,EG,EG-MT,El Alamein,yes,HEAL,DBB,nan,nan,https://en.wikipedia.org/wiki/El_Alamein_International_Airport,"Al Alamain, Al Alamayn, العلمين‎",GND,121.9,11479.0,148.0,ASP,1.0,0.0,3168331.9324,3622925.0691,El Alamein,3498.7992000000004,45.110400000000006,large,Africa,5,3056.2638574973553,intercontinental
25316,3176,HEAR,medium_airport,El Arish International Airport,31.078565,33.836791,118.0,AS,EG,EG-SIN,El Arish,yes,HEAR,AAC,nan,nan,https://en.wikipedia.org/wiki/El_Arish_International_Airport,nan,RADAR,123.725,9905.0,148.0,ASP,1.0,0.0,3766694.3442,3642956.5129,El Arish,3019.0440000000003,45.110400000000006,large,Asia,5,3329.913105390998,intercontinental
25317,3177,HEAT,medium_airport,Asyut International Airport,27.050818,31.016309,748.0,AF,EG,EG-AST,Asyut,yes,HEAT,ATZ,nan,nan,https://en.wikipedia.org/wiki/Assiut_Airport,Asyut,FIRE,121.9,9905.0,148.0,ASP,1.0,0.0,3452719.7242,3129822.2226,Asyut,3019.0440000000003,45.110400000000006,large,Africa,5,3553.353256943982,intercontinental
25320,3180,HEBA,medium_airport,Borj El Arab International Airport,30.93249,29.696437,171.0,AF,EG,EG-ALX,Alexandria,yes,HEBA,HBE,nan,nan,https://en.wikipedia.org/wiki/Borg_El_Arab_Airport,nan,ALEX RADAR,122.3,11156.0,148.0,ASP,1.0,0.0,3305792.2452,3623984.7849,Borj El Arab,3400.3488,45.110400000000006,large,Africa,5,3118.7160901705884,intercontinental
25321,3181,HEBL,medium_airport,Abu Simbel Airport,22.367657,31.609962,614.0,AF,EG,EG-ASN,Abu Simbel,yes,HEBL,ABS,nan,nan,https://en.wikipedia.org/wiki/Abu_Simbel_Airport,nan,FIRE,121.9,9843.0,148.0,ASP,1.0,0.0,3518804.8738,2555724.4699,Abu Simbel,3000.1464,45.110400000000006,large,Africa,5,4037.8442653684892,intercontinental
25323,3183,HECA,large_airport,Cairo International Airport,30.111534,31.396694,322.0,AF,EG,EG-C,Cairo,yes,HECA,CAI,nan,nan,https://en.wikipedia.org/wiki/Cairo_International_Airport,nan,APP,119.05,13120.0,197.0,Asphalt,1.0,0.0,3495063.9887,3517894.5708,Cairo,3998.976,60.0456,large,Africa,6,3284.3861657676916,intercontinental
25327,3186,HEGN,large_airport,Hurghada International Airport,27.176776,33.796692,32.0,AF,EG,EG-BA,Hurghada,yes,HEGN,HRG,nan,nan,https://en.wikipedia.org/wiki/Hurghada_International_Airport,"Al Ghardaqah, الغردقة",RADAR,123.4,13171.0,148.0,ASP,1.0,0.0,3762230.5439,3145574.9876,Hurghada,4014.5208000000002,45.110400000000006,large,Africa,6,3685.6272992471477,intercontinental
25333,3191,HELX,medium_airport,Luxor International Airport,25.674629,32.700012,276.0,AF,EG,EG-LX,Luxor,yes,HELX,LXR,nan,nan,https://en.wikipedia.org/wiki/Luxor_International_Airport,nan,RADAR,124.3,9843.0,148.0,ASP,1.0,0.0,3640148.6848,2958837.8415,Luxor,3000.1464,45.110400000000006,large,Africa,5,3770.462313267004,intercontinental
25334,3192,HEMA,medium_airport,Marsa Alam International Airport,25.555548,34.59245,213.0,AF,EG,EG-BA,Marsa Alam,yes,HEMA,RMF,nan,http://www.marsa-alam-airport.com,https://en.wikipedia.org/wiki/Marsa_Alam_International_Airport,nan,APP,121.0,11253.0,148.0,ASP,1.0,0.0,3850813.9193,2944136.9823,Marsa Alam,3429.9144,45.110400000000006,large,Africa,5,3880.3768217163847,intercontinental
25335,3193,HEMM,medium_airport,Marsa Matruh International Airport,31.338225,27.217577,75.0,AF,EG,EG-MT,Marsa Matruh,yes,HEMM,MUH,nan,nan,https://en.wikipedia.org/wiki/Mersa_Matruh_Airport,nan,MATRUH RDO,579.0,9843.0,148.0,ASP,0.0,0.0,3029846.8123,3676752.4391,Marsa Matruh,3000.1464,45.110400000000006,large,Africa,5,2955.0587217197835,intercontinental
25340,3198,HESH,large_airport,Sharm El Sheikh International Airport,27.977272,34.394717,191.0,AF,EG,EG-JS,Sharm El Sheikh,yes,HESH,SSH,nan,nan,https://en.wikipedia.org/wiki/Sharm_el-Sheikh_International_Airport,nan,RADAR,121.1,10108.0,148.0,ASP,1.0,0.0,3828802.3824,3246108.6109,Sharm El Sheikh,3080.9184,45.110400000000006,large,Africa,6,3643.4111353891076,intercontinental
25341,3199,HESN,medium_airport,Aswan International Airport,23.968137,32.824445,650.0,AF,EG,EG-ASN,Aswan,yes,HESN,ASW,nan,nan,https://en.wikipedia.org/wiki/Aswan_International_Airport,nan,RADAR,119.35,11161.0,148.0,ASP,1.0,0.0,3654000.503,2749525.9445,Aswan,3401.8728,45.110400000000006,large,Africa,5,3940.9129198966175,intercontinental
25342,3200,HETB,medium_airport,Taba International Airport,29.594496,34.775752,2425.0,AS,EG,EG-JS,Taba,yes,HETB,TCP,nan,nan,https://en.wikipedia.org/wiki/Taba_International_Airport,nan,RADAR,122.8,,,UNK,0.0,0.0,3871219.0046,3451531.8553,Taba,,,unknown,Asia,2,3516.439371657831,intercontinental
25916,31199,GB-FOA,small_airport,Foula Airfield,60.121725,-2.053202,150.0,EU,GB,GB-SCT,Foula,yes,nan,FOA,nan,nan,https://en.wikipedia.org/wiki/Foula_Airfield,EGFO,nan,,1252.0,,nan,0.0,0.0,-228561.401099999,8426888.6249,Foula Airfield,381.6096,,small,Europe,4,962.2189161210782,continental
25964,319715,GMQ,medium_airport,Golog Maqên Airport,34.418066,100.301144,12426.0,AS,CN,CN-63,Golog (Maqên),yes,ZLGL,GMQ,nan,nan,https://en.wikipedia.org/wiki/Golog_Maqin_Airport,"Guoluo Maqin, Maqên, Maqin",nan,,12467.0,150.0,ASP,0.0,0.0,11165472.2761,4085077.1725,Golog Maqên,3799.9416,45.72,large,Asia,5,7384.017367900449,intercontinental
26021,333096,HBQ,small_airport,Haibei Qilian Airport,38.008068,100.645065,10377.0,AS,CN,CN-63,Haibei (Qilian),yes,ZLHB,HBQ,nan,nan,https://en.wikipedia.org/wiki/Qilian_Airport,nan,nan,,11155.0,,nan,0.0,0.0,11203757.3867,4580565.6134,Haibei Qilian,3400.0440000000003,,large,Asia,4,7108.2406465708955,intercontinental
26053,300893,HESG,medium_airport,Suhaj Mubarak International Airport,26.339115,31.737624,322.0,AF,EG,EG-SHG,Suhaj,yes,HESG,HMB,nan,nan,https://en.wikipedia.org/wiki/Sohag_International_Airport,Mubarak International Airport,nan,,9843.0,148.0,Asphalt,0.0,0.0,3533016.1427,3041142.7737,Suhaj Mubarak,3000.1464,45.110400000000006,large,Africa,5,3657.911197035103,intercontinental
26054,32285,HESW,small_airport,Siwa Oasis North Airport,29.346234,25.505624,289.0,AF,EG,EG-MT,Siwa Oasis,yes,HESW,SEW,nan,nan,nan,HE24,nan,,5905.0,147.0,ASP,0.0,0.0,2839273.076,3419788.1053,Siwa Oasis North,1799.844,44.805600000000005,small,Africa,2,3067.3436117577526,intercontinental
26055,335334,HESX,medium_airport,Sphinx International Airport,30.108078,30.889252,482.0,AF,EG,EG-GZ,Al Jiza,yes,HESX,SPX,nan,nan,https://en.wikipedia.org/wiki/Sphinx_International_Airport,nan,nan,,12421.0,246.0,ASP,1.0,0.0,3438575.8036,3517449.8413,Sphinx,3785.9208000000003,74.9808,large,Africa,5,3257.8804978062026,intercontinental
26083,300863,HIA,medium_airport,Huai'an Lianshui International Airport,33.790833,119.125,28.0,AS,CN,CN-32,Huai'an,yes,ZSSH,HIA,nan,nan,https://en.wikipedia.org/wiki/Huai'an_Lianshui_International_Airport,nan,nan,,9186.0,,CON,1.0,0.0,13260934.3407,4000750.469,Huai'an Lianshui,2799.8928,,medium,Asia,4,8514.133946930895,global
29486,313211,HKB,small_airport,Healy Lake Airport,63.9958,-144.6926,1180.0,nan,US,US-AK,Healy Lake,yes,nan,HKB,nan,nan,https://en.wikipedia.org/wiki/Healy_Lake_Airport,nan,nan,,,,nan,,,-16107106.5536,9348697.7109,Healy Lake,,,unknown,,2,6811.503461564136,intercontinental
30115,312234,IN-0090,small_airport,Deoghar Airport,24.446842,86.704955,361.0,AS,IN,IN-JH,Deoghar,yes,VEDO,DGH,nan,https://www.aai.aero/en/airports/deoghar,https://en.wikipedia.org/wiki/Deoghar_Airport,nan,nan,,2398.0,,paved,0.0,0.0,9651951.4399,2807953.0581,Deoghar,730.9104,,small,Asia,2,7336.906482502139,intercontinental
30117,342094,IN-0277,medium_airport,Mopa International Airport,15.744257,73.860625,552.0,AS,IN,IN-GA,Mopa,yes,VOGA,GOX,nan,https://www.newgoaairport.com/,https://en.wikipedia.org/wiki/Mopa_Airport,Manohar,nan,,11483.0,148.0,ASPH,0.0,0.0,8222127.1647,1775125.1326,Mopa,3500.0184000000004,45.110400000000006,large,Asia,5,7204.488847445639,intercontinental
30295,327608,ISG,medium_airport,New Ishigaki Airport,24.396389,124.245,102.0,AS,JP,JP-47,Ishigaki,yes,ROIG,ISG,nan,https://www.ishigaki-airport.co.jp/en/,https://en.wikipedia.org/wiki/New_Ishigaki_Airport,nan,nan,,6562.0,148.0,CON,1.0,0.0,13830890.1336,2801784.7645,New Ishigaki,2000.0976,45.110400000000006,medium,Asia,4,9659.310620239823,global
30455,301009,JGD,medium_airport,Jiagedaqi Airport,50.371389,124.1175,1205.0,AS,CN,CN-23,Jiagedaqi,yes,ZYJD,JGD,nan,nan,https://en.wikipedia.org/wiki/Jiagedaqi_Airport,"Jagdaqi, Jiagedaqi",nan,,7546.0,,CON,0.0,0.0,13816696.8985,6510844.0403,Jiagedaqi,2300.0208000000002,,medium,Asia,4,7246.911071766547,intercontinental
30456,301010,JIC,small_airport,Jinchang Jinchuan Airport,38.542222,102.348333,4740.0,AS,CN,CN-62,Jinchang,yes,ZLJC,JIC,nan,nan,https://en.wikipedia.org/wiki/Jinchang_Jinchuan_Airport,nan,nan,,9843.0,,CON,0.0,0.0,11393364.3131,4656309.3259,Jinchang Jinchuan,3000.1464,,large,Asia,4,7164.5364120096865,intercontinental
30457,300865,JIQ,medium_airport,Qianjiang Wulingshan Airport,29.5133333333,108.831111111,2075.0,AS,CN,CN-50,Qianjiang,yes,ZUQJ,JIQ,nan,nan,https://en.wikipedia.org/wiki/Qianjiang_Wulingshan_Airport,Zhoubai,nan,,7874.0,,nan,0.0,0.0,12115023.8713,3441145.5216,Qianjiang Wulingshan,2399.9952000000003,,medium,Asia,4,8317.038241228689,global
30458,323221,JJD,medium_airport,Jericoacoara - Comandante Ariston Pessoa Regional Airport,-2.906425,-40.357338,89.0,SA,BR,BR-CE,Cruz,yes,SBJE,JJD,CE0003,https://www-jericoacoara-com.translate.goog/br/lugar/como-chegar/aeroporto-de-jericoacoara?_x_tr_sl=pt&_x_tr_tl=en&_x_tr_hl=en&_,https://en.wikipedia.org/wiki/Jericoacoara_airport,"SSVV, Jericoacoara",nan,,7218.0,148.0,ASP,0.0,0.0,-4492558.3159,-323680.5964,Jericoacoara - Comandante Ariston Pessoa Regional,2200.0464,45.110400000000006,medium,South America,4,7461.54144926149,intercontinental
30461,339959,JNZ,medium_airport,Jinzhou Bay Airport,40.936032,121.277114,,AS,CN,CN-21,"Linghai, Jinzhou",yes,ZYJZ,JNZ,nan,nan,https://en.wikipedia.org/wiki/Jinzhou_Bay_Airport,nan,nan,,8202.0,,nan,0.0,0.0,13500506.5754,5002910.9721,Jinzhou Bay,2499.9696,,medium,Asia,4,7972.668413959316,intercontinental
30484,44362,IN-0012,small_airport,Pakyong Airport,27.2313,88.587196,4590.0,AS,IN,IN-SK,Pakyong,yes,VEPY,PYG,nan,nan,https://en.wikipedia.org/wiki/Pakyong_Airport,nan,nan,,,,nan,,,9861481.5495,3152399.4675,Pakyong,,,unknown,Asia,1,7231.193725225407,intercontinental
30819,520373,IN-0376,small_airport,Utkela Airport,20.097778,83.183333,685.0,AS,IN,IN-OR,Bhawanipatna,yes,nan,UKE,nan,nan,https://en.wikipedia.org/wiki/Utkela_Airport,nan,nan,,,,nan,,,9259926.272,2284617.6778,Utkela,,,unknown,Asia,1,7464.700089514564,intercontinental
30820,31698,IN-JGB,small_airport,Jagdalpur Airport,19.074301,82.036797,1822.0,AS,IN,IN-CT,Jagdalpur,yes,VEJR,JGB,VEJR,nan,https://en.wikipedia.org/wiki/Jagdalpur_Airport,nan,nan,,,,nan,,,9132294.4684,2163685.6099,Jagdalpur,,,unknown,Asia,1,7473.703315475428,intercontinental
35668,19030,K74S,small_airport,Anacortes Airport,48.498513,-122.662513,241.0,nan,US,US-WA,Anacortes,yes,K74S,OTS,74S,https://www.portofanacortes.com/airport,https://en.wikipedia.org/wiki/Anacortes_Airport,nan,CTAF,128.25,3015.0,60.0,ASP,1.0,0.0,-13654728.4866,6190193.9983,Anacortes,918.9720000000001,18.288,small,,3,7753.666887671015,intercontinental
35852,3356,KABE,medium_airport,Lehigh Valley International Airport,40.651773,-75.442797,393.0,nan,US,US-PA,Allentown,yes,KABE,ABE,ABE,nan,https://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport,nan,APP/DEP,118.2,7600.0,150.0,ASP,1.0,0.0,-8398253.7461,4961113.1541,Lehigh Valley,2316.48,45.72,medium,,5,5958.625965062207,intercontinental
35853,3357,KABI,medium_airport,Abilene Regional Airport,32.4113006592,-99.6819000244,1791.0,nan,US,US-TX,Abilene,yes,KABI,ABI,ABI,nan,https://en.wikipedia.org/wiki/Abilene_Regional_Airport,nan,APP/DEP,125.0,3678.0,100.0,ASP,1.0,0.0,-11096538.352,3817422.1491,Abilene Regional,1121.0544,30.48,small,,4,8101.958716475627,global
35854,16091,KABQ,medium_airport,Albuquerque International Sunport,35.040199,-106.609001,5355.0,nan,US,US-NM,Albuquerque,yes,KABQ,ABQ,ABQ,http://www.abqsunport.com/,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport,nan,nan,123.9,10000.0,150.0,CONC-G,0.0,0.0,-11867659.7053,4169345.3704,Albuquerque Sunport,3048.0,45.72,large,,6,8256.70895322891,global
35855,3358,KABR,medium_airport,Aberdeen Regional Airport,45.4491004943848,-98.4217987060547,1302.0,nan,US,US-SD,Aberdeen,yes,KABR,ABR,ABR,nan,https://en.wikipedia.org/wiki/Aberdeen_Regional_Airport,nan,ASOS,125.875,6901.0,100.0,CON,1.0,0.0,-10956264.5149,5692502.445,Aberdeen Regional,2103.4248000000002,30.48,medium,,5,6921.775839890279,intercontinental
35856,3359,KABY,medium_airport,Southwest Georgia Regional Airport,31.532946,-84.196215,197.0,nan,US,US-GA,Albany,yes,KABY,ABY,ABY,nan,https://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport,nan,ATIS,133.05,6601.0,150.0,ASP,1.0,0.0,-9372679.7805,3702157.4716,Southwest Georgia Regional,2011.9848000000002,45.72,medium,,5,7229.557244611876,intercontinental
35859,3360,KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,47.0,nan,US,US-MA,Nantucket,yes,KACK,ACK,ACK,nan,https://en.wikipedia.org/wiki/Nantucket_Memorial_Airport,nan,CAPE APP/DEP,126.1,6303.0,150.0,ASP,1.0,0.0,-7799066.1841,5049746.04,Nantucket Memorial,1921.1544000000001,45.72,small,,4,5572.243770357309,intercontinental
35862,3361,KACT,medium_airport,Waco Regional Airport,31.6112995147705,-97.2304992675781,516.0,nan,US,US-TX,Waco,yes,KACT,ACT,ACT,nan,https://en.wikipedia.org/wiki/Waco_Regional_Airport,nan,APP,135.2,6596.0,150.0,ASP,1.0,0.0,-10823649.6681,3712395.1021,Waco Regional,2010.4608,45.72,medium,,5,8027.619666074962,global
35863,3362,KACV,medium_airport,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,221.0,nan,US,US-CA,Arcata/Eureka,yes,KACV,ACV,ACV,nan,https://en.wikipedia.org/wiki/Arcata-Eureka_Airport,Arcata Airport,ASOS,118.525,4499.0,150.0,ASP,1.0,0.0,-13815750.6829,5009112.1027,California Redwood Coast-Humboldt County,1371.2952,45.72,small,,4,8534.527956327167,global
35864,3363,KACY,medium_airport,Atlantic City International Airport,39.4575996398926,-74.5772018432617,75.0,nan,US,US-NJ,Atlantic City,yes,KACY,ACY,ACY,nan,https://en.wikipedia.org/wiki/Atlantic_City_International_Airport,nan,APP/DEP,38.55,6144.0,150.0,PEM,1.0,0.0,-8301896.1339,4787432.3768,Atlantic City,1872.6912000000002,45.72,small,,4,5992.195554083929,intercontinental
35877,3365,KAEX,medium_airport,Alexandria International Airport,31.3274,-92.549797,89.0,nan,US,US-LA,Alexandria,yes,KAEX,AEX,AEX,nan,https://en.wikipedia.org/wiki/Alexandria_International_Airport_(Louisiana),"England Air Park, England Air Force Base",POLK APP/DEP,132.05,9352.0,150.0,CON,1.0,0.0,-10302596.2751,3675341.6591,Alexandria,2850.4896000000003,45.72,medium,,5,7769.600531471838,intercontinental
35888,3368,KAGS,medium_airport,Augusta Regional At Bush Field,33.3699,-81.9645,144.0,nan,US,US-GA,Augusta,yes,KAGS,AGS,AGS,nan,https://en.wikipedia.org/wiki/Augusta_Regional_Airport,nan,APP/DEP,119.15,6001.0,75.0,ASP,1.0,0.0,-9124246.4031,3944505.5563,Augusta Regional At Bush Field,1829.1048,22.86,small,,4,6937.397645688932,intercontinental
35892,3369,KAHN,medium_airport,Athens Ben Epps Airport,33.948600769043,-83.326301574707,808.0,nan,US,US-GA,Athens,yes,KAHN,AHN,AHN,nan,https://en.wikipedia.org/wiki/Athens-Ben_Epps_Airport,nan,ATLANTA APP/DEP,127.5,4000.0,100.0,ASP,1.0,0.0,-9275841.461,4021902.4515,Athens Ben Epps,1219.2,30.48,small,,4,6977.281568317797,intercontinental
35912,3371,KALB,medium_airport,Albany International Airport,42.7482986450195,-73.8016967773438,285.0,nan,US,US-NY,Albany,yes,KALB,ALB,ALB,http://www.albanyairport.com/,https://en.wikipedia.org/wiki/Albany_International_Airport,nan,APP/DEP,118.05,7200.0,150.0,ASP,1.0,0.0,-8215567.3049,5273738.4705,Albany,2194.56,45.72,medium,,5,5703.260264921346,intercontinental
35916,3375,KALO,medium_airport,Waterloo Regional Airport,42.5570983886719,-92.4002990722656,873.0,nan,US,US-IA,Waterloo,yes,KALO,ALO,ALO,nan,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport,nan,APP/DEP,118.9,5403.0,129.0,ASP,0.0,1.0,-10285954.2418,5244798.8538,Waterloo Regional,1646.8344000000002,39.3192,small,,4,6829.28254287621,intercontinental
35917,19275,KALS,medium_airport,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,7539.0,nan,US,US-CO,Alamosa,yes,KALS,ALS,ALS,https://www.sanluisvalleyairport.org/,https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport,nan,ASOS,135.175,8519.0,100.0,ASP,1.0,0.0,-11785060.1979,4499900.5743,San Luis Valley Regional/Bergman Field,2596.5912000000003,30.48,medium,,5,8003.131673184377,global
35918,3376,KALW,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,1194.0,nan,US,US-WA,Walla Walla,yes,KALW,ALW,ALW,nan,https://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport,nan,CHINOOK APP/DEP,133.15,6526.0,150.0,ASP,1.0,0.0,-13167760.1496,5795569.7899,Walla Walla Regional,1989.1248,45.72,small,,4,7805.570681728261,intercontinental
35920,3377,KAMA,medium_airport,Rick Husband Amarillo International Airport,35.219398,-101.706001,3607.0,nan,US,US-TX,Amarillo,yes,KAMA,AMA,AMA,http://airport.amarillo.gov/,https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,nan,APP/DEP,121.15,13502.0,300.0,CON,1.0,0.0,-11321860.2419,4193736.5717,Rick Husband Amarillo,4115.4096,91.44,large,,6,7971.759826751872,intercontinental
35936,3380,KAOO,medium_airport,Altoona Blair County Airport,40.296398,-78.32,1503.0,nan,US,US-PA,Altoona,yes,KAOO,AOO,AOO,nan,https://en.wikipedia.org/wiki/Altoona-Blair_County_Airport,nan,ASOS,127.125,5466.0,100.0,ASP,1.0,0.0,-8718542.5189,4909107.9758,Altoona Blair County,1666.0368,30.48,small,,4,6165.71838570832,intercontinental
35943,3382,KAPN,medium_airport,Alpena County Regional Airport,45.0780983,-83.56030273,690.0,nan,US,US-MI,Alpena,yes,KAPN,APN,APN,nan,https://en.wikipedia.org/wiki/Alpena_County_Regional_Airport,nan,APP/DEP,128.425,9001.0,150.0,CON,1.0,0.0,-9301890.3504,5633824.856,Alpena County Regional,2743.5048,45.72,medium,,5,6125.592710179022,intercontinental
35957,3383,KART,medium_airport,Watertown International Airport,43.991901,-76.021698,325.0,nan,US,US-NY,Watertown,yes,KART,ART,ART,nan,https://en.wikipedia.org/wiki/Watertown_International_Airport,nan,WHEELER SACK APP/DEP,128.25,5000.0,150.0,ASP,1.0,0.0,-8462696.7106,5464188.93,Watertown,1524.0,45.72,small,,4,5752.411573068883,intercontinental
35961,19308,KASE,medium_airport,Aspen-Pitkin County Airport (Sardy Field),39.223202,-106.869003,7820.0,nan,US,US-CO,Aspen,yes,KASE,ASE,ASE,http://aspenairport.com/,https://en.wikipedia.org/wiki/Aspen%E2%80%93Pitkin_County_Airport,nan,ATIS,120.4,8006.0,100.0,ASP,1.0,0.0,-11896602.9955,4753693.9605,Aspen-Pitkin County (Sardy Field),2440.2288000000003,30.48,medium,,5,7896.494330345828,intercontinental
35972,3384,KATL,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,nan,US,US-GA,Atlanta,yes,KATL,ATL,ATL,http://www.atlanta-airport.com/,https://en.wikipedia.org/wiki/Hartsfield–Jackson_Atlanta_International_Airport,nan,ATLANTA APP (090°-269°),127.9,9000.0,150.0,CON,1.0,0.0,-9398493.212,3980123.4095,Hartsfield Jackson Atlanta,2743.2000000000003,45.72,medium,,6,7072.227958662034,intercontinental
35974,19320,KATW,small_airport,Appleton International Airport,44.258099,-88.519096,918.0,nan,US,US-WI,Appleton,yes,KATW,ATW,ATW,http://atwairport.com/,https://en.wikipedia.org/wiki/Outagamie_County_Regional_Airport,Outagamie County Regional Airport,GREEN BAY APP/DEP,126.3,8002.0,150.0,CON,1.0,0.0,-9853900.6922,5505470.8615,Appleton,2439.0096000000003,45.72,medium,,4,6474.364686277111,intercontinental
35975,3385,KATY,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,1749.0,nan,US,US-SD,Watertown,yes,KATY,ATY,ATY,nan,https://en.wikipedia.org/wiki/Watertown_Regional_Airport,nan,ASOS,126.625,6900.0,150.0,ASP,1.0,0.0,-10815211.8691,5607992.9214,Watertown Regional,2103.12,45.72,medium,,5,6898.8385942061705,intercontinental
35976,19321,KAUG,medium_airport,Augusta State Airport,44.3205986023,-69.7973022461,352.0,nan,US,US-ME,Augusta,yes,KAUG,AUG,AUG,nan,https://en.wikipedia.org/wiki/Augusta_State_Airport,nan,PORTLAND APP/DEP,128.35,2703.0,75.0,ASP,1.0,0.0,-7769800.1448,5515190.3441,Augusta State,823.8744,22.86,small,,4,5342.153787320488,intercontinental
35981,3386,KAUS,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,542.0,nan,US,US-TX,Austin,yes,KAUS,AUS,AUS,http://www.ci.austin.tx.us/austinairport/,https://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport,nan,APP/DEP,118.8,9000.0,150.0,CON,1.0,0.0,-10871685.7796,3528966.4805,Austin Bergstrom,2743.2000000000003,45.72,medium,,6,8176.134507288797,global
35985,3387,KAVL,medium_airport,Asheville Regional Airport,35.436199,-82.541801,2165.0,nan,US,US-NC,Asheville,yes,KAVL,AVL,AVL,nan,https://en.wikipedia.org/wiki/Asheville_Regional_Airport,nan,APP/DEP,124.65,8001.0,150.0,ASP,1.0,0.0,-9188511.2565,4223317.9835,Asheville Regional,2438.7048,45.72,medium,,5,6808.1681023093815,intercontinental
35987,3388,KAVP,medium_airport,Wilkes Barre Scranton International Airport,41.3385009766,-75.7233963013,962.0,nan,US,US-PA,Wilkes-Barre/Scranton,yes,KAVP,AVP,AVP,http://www.flyavp.com/,https://en.wikipedia.org/wiki/Wilkes-Barre/Scranton_International_Airport,nan,APP/DEP,124.5,7501.0,150.0,ASP,1.0,0.0,-8429489.9174,5062399.4236,Wilkes Barre Scranton,2286.3048000000003,45.72,medium,,5,5925.749918382572,intercontinental
36004,3390,KAZO,medium_airport,Kalamazoo Battle Creek International Airport,42.2349014282227,-85.5521011352539,874.0,nan,US,US-MI,Kalamazoo,yes,KAZO,AZO,AZO,nan,https://en.wikipedia.org/wiki/Kalamazoo-Battle_Creek_International_Airport,nan,APP/DEP,119.2,3436.0,100.0,ASP,1.0,0.0,-9523616.3346,5196231.7443,Kalamazoo Battle Creek,1047.2928,30.48,small,,4,6458.287509622772,intercontinental
36025,3396,KBDL,medium_airport,Bradley International Airport,41.93851,-72.688066,173.0,nan,US,US-CT,Hartford,yes,KBDL,BDL,BDL,http://www.bradleyairport.com/,https://en.wikipedia.org/wiki/Bradley_International_Airport,"HFD, Hartford",APP,32.58,5145.0,100.0,ASP,1.0,0.0,-8091598.4939,5151772.986,Bradley,1568.1960000000001,30.48,small,,4,5690.9610378487605,intercontinental
