iata_code,name,standard_name,type,latitude_deg,longitude_deg,elevation_ft,continent_name,iso_country,iso_region,municipality,runway_length_m,runway_width_m,runway_capacity,hub_priority_score,distance_from_ams_km,strategic_distance
DIG,Diqing Shangri-La Airport,Diqing Shangri-La,medium_airport,27.7936,99.6772,10761.0,Asia,CN,CN-53,Diqing (Shangri-La),3550.0056,,large,5,7903.193311562289,intercontinental
YCU,Yuncheng Zhangxiao Airport,Yuncheng Zhangxiao,medium_airport,35.116391,111.031389,1242.0,Asia,CN,CN-61,Yuncheng (Yanhu),3000.1464,,large,5,7953.675889814622,intercontinental
TWF,Joslin Field Magic Valley Regional Airport,Joslin Field Magic Valley Regional,medium_airport,42.4818,-114.487999,4154.0,,US,US-ID,Twin Falls,2652.6744000000003,45.72,medium,5,7973.693066459157,intercontinental
OGD,Ogden Hinckley Airport,Ogden Hinckley,medium_airport,41.195899963379,-112.0120010376,4473.0,,US,US-UT,Ogden,2469.7944,45.72,medium,5,7975.192628498133,intercontinental
LZG,Langzhong Gucheng Airport,Langzhong Gucheng,medium_airport,31.50191,106.034417,1444.0,Asia,CN,CN-51,Nanchong (Langzhong),3599.9928,,large,5,7977.227995518797,intercontinental
BPT,Jack Brooks Regional Airport,Jack Brooks Regional,medium_airport,29.9508,-94.020699,15.0,,US,US-TX,Beaumont/Port Arthur,2057.4,45.72,medium,5,7977.27373775905,intercontinental
NLH,Ninglang Luguhu Airport,Ninglang Luguhu,medium_airport,27.5403,100.7593,10804.0,Asia,CN,CN-53,Ninglang,3400.0440000000003,49.9872,large,5,7993.134743898092,intercontinental
ALS,San Luis Valley Regional Airport/Bergman Field,San Luis Valley Regional/Bergman Field,medium_airport,37.434898,-105.866997,7539.0,,US,US-CO,Alamosa,2596.5912000000003,30.48,medium,5,8003.131673184377,global
SLC,Salt Lake City International Airport,Salt Lake City,large_airport,40.785749,-111.979746,4227.0,,US,US-UT,Salt Lake City,1491.0816,45.72,small,5,8011.021110942182,global
MTJ,Montrose Regional Airport,Montrose Regional,medium_airport,38.5098,-107.893997,5759.0,,US,US-CO,Montrose,2286.0,30.48,medium,5,8013.070251091161,global
ACT,Waco Regional Airport,Waco Regional,medium_airport,31.6112995147705,-97.2304992675781,516.0,,US,US-TX,Waco,2010.4608,45.72,medium,5,8027.619666074962,global
LJG,Lijiang Sanyi International Airport,Lijiang Sanyi,medium_airport,26.68,100.246002,,Asia,CN,CN-53,Lijiang (Gucheng),3000.1464,,large,5,8034.292361831734,global
XIC,Xichang Qingshan Airport,Xichang Qingshan,medium_airport,27.9891,102.183998,5112.0,Asia,CN,CN-51,Liangshan (Xichang),3599.9928,49.9872,large,5,8044.028850470634,global
PVU,Provo-Utah Lake International Airport,Provo-Utah Lake,medium_airport,40.2192,-111.723,4497.0,,US,US-UT,Provo,2620.9752000000003,45.72,medium,5,8050.240954367349,global
HOU,William P Hobby Airport,William P Hobby,medium_airport,29.645399,-95.2789,46.0,,US,US-TX,Houston,2317.0896000000002,45.72,medium,5,8080.355344721732,global
RDM,Roberts Field,Roberts Field,medium_airport,44.2541008,-121.1500015,3080.0,,US,US-OR,Redmond,2145.792,45.72,medium,5,8097.99995592203,global
LBB,Lubbock Preston Smith International Airport,Lubbock Preston Smith,medium_airport,33.663601,-101.822998,3282.0,,US,US-TX,Lubbock,2438.7048,45.72,medium,5,8114.906760949189,global
SAF,Santa Fe Municipal Airport,Santa Fe Municipal,medium_airport,35.6171,-106.088997,6348.0,,US,US-NM,Santa Fe,2542.6416,45.72,medium,5,8177.082676440945,global
EKO,Elko Regional Airport,Elko Regional,medium_airport,40.8249015808105,-115.791999816895,5140.0,,US,US-NV,Elko,2198.8272,45.72,medium,5,8187.091626342961,global
HOB,Lea County Regional Airport,Lea County Regional,medium_airport,32.6875,-103.217003,3661.0,,US,US-NM,Hobbs,2254.9104,45.72,medium,5,8279.907090866018,global
CUN,Aeropuerto Internacional de Cancún,Aeropuerto Internacional de Cancún,large_airport,21.039444,-86.874304,22.0,,MX,MX-ROO,Ciudad de Cancún,2799.8928,45.110400000000006,medium,5,8288.04026824999,global
CDC,Cedar City Regional Airport,Cedar City Regional,medium_airport,37.701000213623,-113.098999023438,5622.0,,US,US-UT,Cedar City,2637.4344,45.72,medium,5,8348.467347717895,global
LYI,Linyi Qiyang Airport,Linyi Qiyang,medium_airport,35.052918,118.411828,,Asia,CN,CN-37,Linyi,3199.7904000000003,59.7408,large,5,8361.730741791018,global
CNM,Cavern City Air Terminal,Cavern City Air Terminal,medium_airport,32.3375015258789,-104.263000488281,3295.0,,US,US-NM,Carlsbad,2393.8992000000003,45.72,medium,5,8369.843589100743,global
CRP,Corpus Christi International Airport,Corpus Christi,medium_airport,27.770399,-97.501198,44.0,,US,US-TX,Corpus Christi,2288.4384,45.72,medium,5,8378.448146449615,global
XUZ,Xuzhou Guanyin International Airport,Xuzhou Guanyin,medium_airport,34.059056,117.555278,,Asia,CN,CN-32,Xuzhou,3519.8304000000003,44.805600000000005,large,5,8406.188111257548,global
ADK,Adak Airport,Adak,medium_airport,51.883564,-176.642783,18.0,,US,US-AK,Adak,2374.3920000000003,60.96,medium,5,8421.983393218077,global
SGU,St George Regional Airport,St George Regional,medium_airport,37.036389,-113.510306,2941.0,,US,US-UT,St George,2834.6400000000003,45.72,medium,5,8430.103133006893,global
GCN,Grand Canyon National Park Airport,Grand Canyon National Park,medium_airport,35.9524,-112.147003,6609.0,,US,US-AZ,Grand Canyon - Tusayan,2742.8952,45.72,medium,5,8462.311318500984,global
RNO,Reno Tahoe International Airport,Reno Tahoe,large_airport,39.4990997314453,-119.767997741699,4415.0,,US,US-NV,Reno,1859.8896000000002,45.72,small,5,8491.642135263906,global
FLG,Flagstaff Pulliam International Airport,Flagstaff Pulliam,medium_airport,35.1385,-111.670998,7014.0,,US,US-AZ,Flagstaff,2133.2952,45.72,medium,5,8513.088171726595,global
HRL,Valley International Airport,Valley,medium_airport,26.2285003662109,-97.6544036865234,36.0,,US,US-TX,Harlingen,2211.9336000000003,45.72,medium,5,8523.04422348732,global
BRO,Brownsville South Padre Island International Airport,Brownsville South Padre Island,medium_airport,25.9067993164063,-97.4259033203125,22.0,,US,US-TX,Brownsville,2255.52,45.72,medium,5,8537.333858608297,global
HFE,Hefei Xinqiao International Airport,Hefei Xinqiao,medium_airport,31.98779,116.9769,207.0,Asia,CN,CN-34,Hefei,3400.0440000000003,49.9872,large,5,8562.265839488999,global
MFE,McAllen Miller International Airport,McAllen Miller,medium_airport,26.176141,-98.237965,107.0,,US,US-TX,McAllen,2170.176,45.72,medium,5,8563.246580178908,global
MAO,Eduardo Gomes International Airport,Eduardo Gomes,large_airport,-3.03861,-60.049702,264.0,South America,BR,BR-AM,Manaus,2699.9184,45.110400000000006,medium,5,8619.494234366848,global
CTS,New Chitose Airport,New Chitose,large_airport,42.7752,141.692001,82.0,Asia,JP,JP-01,Sapporo,2999.232,60.96,medium,5,8651.930998955773,global
YTY,Yangzhou Taizhou Airport,Yangzhou Taizhou,medium_airport,32.5634,119.7198,7.0,Asia,CN,CN-32,Yangzhou,3200.0952,45.110400000000006,large,5,8657.840726554128,global
HII,Lake Havasu City International Airport,Lake Havasu City,medium_airport,34.571098,-114.358002,783.0,,US,US-AZ,Lake Havasu City,2438.7048,30.48,medium,5,8701.196309901014,global
CZX,Changzhou Benniu International Airport,Changzhou Benniu,medium_airport,31.919701,119.778999,,Asia,CN,CN-32,Changzhou,3400.0440000000003,,large,5,8719.992419399068,global
BPS,Porto Seguro Airport,Porto Seguro,large_airport,-16.438426,-39.080584,169.0,South America,BR,BR-BA,Porto Seguro,2000.0976,45.110400000000006,medium,5,8742.43281041088,global
FAT,Fresno Yosemite International Airport,Fresno Yosemite,medium_airport,36.776199,-119.718002,336.0,,US,US-CA,Fresno,2809.3416,45.72,medium,5,8749.016580621008,global
TUS,Tucson International Airport / Morris Air National Guard Base,Tucson / Morris Air National Guard Base,medium_airport,32.115004,-110.938053,2643.0,,US,US-AZ,Tucson,2133.6,45.72,medium,5,8753.377577572282,global
NTG,Nantong Xingdong International Airport,Nantong Xingdong,medium_airport,32.070801,120.975998,16.0,Asia,CN,CN-32,Nantong,3400.0440000000003,,large,5,8769.563556705538,global
OAK,Metropolitan Oakland International Airport,Metropolitan Oakland,large_airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,1663.5984,45.72,small,5,8770.019054447808,global
MWX,Muan International Airport,Muan,large_airport,34.991406,126.382814,35.0,Asia,KR,KR-46,Piseo-ri (Muan),2799.8928,,medium,5,8770.58470612751,global
SJC,Norman Y. Mineta San Jose International Airport,Norman Y. Mineta San Jose,large_airport,37.362452,-121.929188,62.0,,US,US-CA,San Jose,1401.7752,30.48,small,5,8791.859027198549,global
WUX,Sunan Shuofang International Airport,Sunan Shuofang,medium_airport,31.4944000244,120.429000854,24.0,Asia,CN,CN-32,Wuxi,3200.0952,49.9872,large,5,8793.70372939227,global
AOJ,Aomori Airport,Aomori,medium_airport,40.7346992492676,140.690994262695,664.0,Asia,JP,JP-02,Aomori,3001.0608,60.96,large,5,8820.97908795194,global
IXZ,Veer Savarkar International Airport / INS Utkrosh,Veer Savarkar / INS Utkrosh,medium_airport,11.641208,92.729643,13.0,Asia,IN,IN-AN,Port Blair,3290.3160000000003,45.110400000000006,large,5,8838.339769052993,global
MSJ,Misawa Airport / Misawa Air Base,Misawa / Misawa Air Base,medium_airport,40.703201,141.367996,119.0,Asia,JP,JP-02,Misawa,3048.0,45.72,large,5,8848.700565430972,global
PUS,Gimhae International Airport,Gimhae,large_airport,35.179501,128.938004,6.0,Asia,KR,KR-26,Busan,2745.3336,45.72,medium,5,8874.225692496708,global
MBD,Mmabatho International Airport,Mmabatho,medium_airport,-25.7984008789,25.5480003357,4181.0,Africa,ZA,ZA-NW,Mafeking,4619.8536,45.110400000000006,large,5,8920.621786932341,global
MXL,Aeropuerto Internacional Gral. Rodolfo Sánchez Taboada,Aeropuerto Internacional Gral. Rodolfo Sánchez Taboada,large_airport,32.628479,-115.247827,74.0,,MX,MX-BCN,Mexicali,2599.944,45.110400000000006,medium,5,8927.51280444851,global
SNA,John Wayne Orange County International Airport,John Wayne Orange County,large_airport,33.675701,-117.867996,56.0,,US,US-CA,Santa Ana,1737.3600000000001,45.72,small,5,8957.461579065463,global
YIW,Yiwu Airport,Yiwu,medium_airport,29.3446998596,120.031997681,262.0,Asia,CN,CN-33,Yiwu,3000.1464,,large,5,8970.296680987785,global
HLA,Lanseria International Airport,Lanseria,medium_airport,-25.938499,27.9261,4517.0,Africa,ZA,ZA-GT,Johannesburg,3048.0,22.86,large,5,8990.552459912093,global
MQP,Kruger Mpumalanga International Airport,Kruger Mpumalanga,medium_airport,-25.3831996918,31.1056003571,2829.0,Africa,ZA,ZA-MP,Mpumalanga,3100.1208,45.110400000000006,large,5,9012.941827766685,global
TIJ,Aeropuerto Internacional Gral. Abelardo Rodriguez,Aeropuerto Internacional Gral. Abelardo Rodriguez,large_airport,32.545963,-116.975856,489.0,,MX,MX-BCN,Ciudad de Tijuana,2959.9128,43.891200000000005,medium,5,9021.136374774602,global
HMO,General Ignacio P. Garcia International Airport,General Ignacio P. Garcia,large_airport,29.0958995819,-111.047996521,627.0,,MX,MX-SON,Hermosillo,2300.0208000000002,45.110400000000006,medium,5,9037.875437207,global
BHY,Beihai Fucheng Airport,Beihai Fucheng,medium_airport,21.5394,109.293999,,Asia,CN,CN-45,Beihai (Yinhai),3200.0952,45.110400000000006,large,5,9050.79765870942,global
SDJ,Sendai Airport,Sendai,large_airport,38.139702,140.917007,15.0,Asia,JP,JP-04,Natori,2999.8416,45.72,medium,5,9089.73901196701,global
FUK,Fukuoka Airport,Fukuoka,large_airport,33.5858993530273,130.45100402832,32.0,Asia,JP,JP-40,Fukuoka,2799.8928,60.0456,medium,5,9097.384043340693,global
DGO,"Aeropuerto Internacional Gral, Guadalupe Victoria","Aeropuerto Internacional Gral, Guadalupe Victoria",large_airport,24.125908,-104.533904,6104.0,,MX,MX-DUR,Ciudad de Durango,2899.8672,45.110400000000006,medium,5,9123.896435069892,global
ZCL,Aeropuerto Internacional General Leobardo C. Ruiz,Aeropuerto Internacional General Leobardo C. Ruiz,medium_airport,22.8971,-102.686996,7141.0,,MX,MX-ZAC,Zacatecas,3000.1464,45.110400000000006,large,5,9124.671863014031,global
ZHA,Zhanjiang Wuchuan Airport,Zhanjiang Wuchuan,medium_airport,21.481667,110.590278,,Asia,CN,CN-44,Zhanjiang,3200.0952,,large,5,9135.85017343875,global
OKJ,Okayama Momotaro Airport,Okayama Momotaro,medium_airport,34.756901,133.854996,806.0,Asia,JP,JP-33,Okayama,3000.1464,45.72,large,5,9137.623468081396,global
QRO,Querétaro Intercontinental Airport,Querétaro Intercontinental,medium_airport,20.6173,-100.185997,6296.0,,MX,MX-QUE,Querétaro,3500.0184000000004,45.110400000000006,large,5,9176.426701314975,global
VIX,Eurico de Aguiar Salles Airport,Eurico de Aguiar Salles,large_airport,-20.258,-40.285,34.0,South America,BR,BR-ES,Vitória,2058.0096000000003,45.110400000000006,medium,5,9180.18032901277,global
KIM,Kimberley Airport,Kimberley,medium_airport,-28.8027992249,24.7651996613,3950.0,Africa,ZA,ZA-NC,Kimberley,3000.1464,45.72,large,5,9230.452576228834,global
ZUH,Zhuhai Jinwan Airport,Zhuhai Jinwan,medium_airport,22.006399,113.375999,23.0,Asia,CN,CN-44,Zhuhai (Jinwan),3999.8904,45.110400000000006,large,5,9257.957110867055,global
CVJ,Aeropuerto Internacional Mariano Matamoros,Aeropuerto Internacional Mariano Matamoros,large_airport,18.83112,-99.260209,4277.0,,MX,MX-MOR,Temixco,2798.0640000000003,45.110400000000006,medium,5,9278.33953224401,global
KOJ,Kagoshima Airport,Kagoshima,large_airport,31.8034000396729,130.718994140625,906.0,Asia,JP,JP-46,Kagoshima,2999.232,45.72,medium,5,9281.563034749639,global
MLM,General Francisco J. Mujica International Airport,General Francisco J. Mujica,medium_airport,19.849899,-101.025002,6033.0,,MX,MX-MIC,Morelia,3400.0440000000003,45.110400000000006,large,5,9297.036229603333,global
SWA,Jieyang Chaoshan International Airport,Jieyang Chaoshan,medium_airport,23.552,116.5033,,Asia,CN,CN-44,Jieyang (Rongcheng),3200.0952,45.110400000000006,large,5,9302.727302769503,global
HND,Tokyo Haneda International Airport,Tokyo Haneda,large_airport,35.552299,139.779999,35.0,Asia,JP,JP-13,Tokyo,2499.36,60.96,medium,5,9305.533933312588,global
NRT,Narita International Airport,Narita,large_airport,35.764702,140.386002,141.0,Asia,JP,JP-12,Narita,2499.9696,59.7408,medium,5,9307.952894738359,global
MZT,Aeropuerto Internacional Gral. Rafael Buelna,Aeropuerto Internacional Gral. Rafael Buelna,large_airport,23.166689,-106.270151,38.0,,MX,MX-SIN,Ciudad de Mazatlàn,2702.9664000000002,60.0456,medium,5,9313.0584613245,global
BAR,Qionghai Bo'ao Airport,Qionghai Bo'ao,medium_airport,19.140951,110.452766,30.0,Asia,CN,CN-46,Qionghai (Basuo),3200.0952,45.110400000000006,large,5,9337.043451785788,global
HUX,Aeropuerto Internacional de Bahías de Huatulco,Aeropuerto Internacional de Bahías de Huatulco,large_airport,15.771987,-96.258752,464.0,,MX,MX-OAX,Huatulco,2699.9184,45.110400000000006,medium,5,9359.778170406782,global
ZIH,Aeropuerto Internacional de Zihuatanejo,Aeropuerto Internacional de Zihuatanejo,large_airport,17.606187,-101.46389,26.0,,MX,MX-GRO,Ixtapa,2499.9696,60.0456,medium,5,9525.862363855458,global
OKA,Naha Airport / JASDF Naha Air Base,Naha / JASDF Naha Air Base,large_airport,26.195801,127.646004,12.0,Asia,JP,JP-47,Naha,2999.232,45.72,medium,5,9667.9846533453,global
VCP,Viracopos International Airport,Viracopos,medium_airport,-23.007404,-47.134502,2170.0,South America,BR,BR-SP,Campinas,3240.0240000000003,45.110400000000006,large,5,9776.952498572698,global
FLN,Hercílio Luz International Airport,Hercílio Luz,large_airport,-27.670279,-48.552502,16.0,South America,BR,BR-SC,Florianópolis,2300.0208000000002,45.110400000000006,medium,5,10299.29933400728,global
POA,Salgado Filho International Airport,Salgado Filho,medium_airport,-29.994712,-51.166592,11.0,South America,BR,BR-RS,Porto Alegre,3200.0952,45.110400000000006,large,5,10650.443361668507,global
OGG,Kahului International Airport,Kahului,medium_airport,20.898543,-156.431212,54.0,,US,US-HI,Kahului,2132.076,45.72,medium,5,11669.581233808003,global
LEA,Learmonth Airport,Learmonth,medium_airport,-22.235201,114.090024,19.0,Oceania,AU,AU-WA,Exmouth,3047.0856000000003,45.110400000000006,large,5,13236.641973238668,global
MEL,Melbourne International Airport,Melbourne,large_airport,-37.673302,144.843002,434.0,Oceania,AU,AU-VIC,Melbourne,2286.0,45.110400000000006,medium,5,16527.755861902813,global
AVV,Avalon Airport,Avalon,medium_airport,-38.039398,144.468994,35.0,Oceania,AU,AU-VIC,Lara,3048.0,45.110400000000006,large,5,16529.404411890977,global
NTL,Newcastle Airport,Newcastle,medium_airport,-32.7949981689453,151.833999633789,31.0,Oceania,AU,AU-NSW,Williamtown,3058.0584000000003,45.110400000000006,large,5,16591.64529483751,global
SYD,Sydney Kingsford Smith International Airport,Sydney Kingsford Smith,large_airport,-33.9460983276367,151.177001953125,21.0,Oceania,AU,AU-NSW,Sydney,2529.84,45.110400000000006,medium,5,16647.262649472304,global
BMK,Borkum Airport,Borkum,small_airport,53.59639,6.709167,3.0,Europe,DE,DE-NI,Borkum,809.8536,39.9288,small,4,182.39514307036885,regional
EME,Emden Airport,Emden,small_airport,53.391109,7.2275,3.0,Europe,DE,DE-NI,Emden,1299.972,29.8704,small,4,193.01623279638565,regional
NRD,Norderney Airport,Norderney,small_airport,53.706944,7.23,7.0,Europe,DE,DE-NI,Norderney,1000.0488,20.1168,small,4,215.30106495296343,regional
BMR,Baltrum Airport,Baltrum,small_airport,53.72485,7.373257,7.0,Europe,DE,DE-NI,Baltrum,359.66400000000004,12.8016,small,4,223.62782982273603,regional
AGE,Wangerooge Airport,Wangerooge,small_airport,53.782544,7.919584,7.0,Europe,DE,DE-NI,Wangerooge,499.872,29.8704,small,4,255.5657117751274,regional
HGL,Helgoland-Düne Airport,Helgoland-Düne,small_airport,54.1852798462,7.91583299637,8.0,Europe,DE,DE-SH,Helgoland,370.9416,20.1168,small,4,284.4702524021426,regional
HEI,Heide-Büsum Airport,Heide-Büsum,small_airport,54.1533317566,8.90166664124,7.0,Europe,DE,DE-SH,Büsum,719.9376000000001,23.1648,small,4,331.7730349357273,regional
ACH,Sankt Gallen Altenrhein Airport,Sankt Gallen Altenrhein,medium_airport,47.485001,9.56077,1306.0,Europe,CH,CH-SG,St. Gallen,,,unknown,4,636.7829033506985,continental
LEQ,Land's End Airport,Land's End,small_airport,50.102798,-5.67056,398.0,Europe,GB,GB-ENG,Land's End,603.8088,17.9832,small,4,777.2500798420119,continental
LNZ,Linz-Hörsching Airport / Vogler Air Base,Linz-Hörsching / Vogler Air Base,medium_airport,48.2332,14.1875,980.0,Europe,AT,AT-4,Linz,,,unknown,4,802.8366615000718,continental
ISC,St. Mary's Airport,St. Mary's,small_airport,49.9133,-6.29167,116.0,Europe,GB,GB-ENG,St. Mary's,523.0368,17.9832,small,4,826.3497582751683,continental
SOY,Stronsay Airport,Stronsay,small_airport,59.1553001404,-2.64139008522,39.0,Europe,GB,GB-SCT,Stronsay,514.8072000000001,17.9832,small,4,889.008466576821,continental
FIE,Fair Isle Airport,Fair Isle,small_airport,59.534721,-1.628509,223.0,Europe,GB,GB-SCT,Fair Isle,536.7528,22.86,small,4,893.7443452062406,continental
NDY,Sanday Airport,Sanday,small_airport,59.250301361084,-2.57666993141174,68.0,Europe,GB,GB-SCT,Sanday,466.95360000000005,17.9832,small,4,895.566515145263,continental
NRL,North Ronaldsay Airport,North Ronaldsay,small_airport,59.3675003052,-2.43443989754,40.0,Europe,GB,GB-SCT,North Ronaldsay,329.7936,48.4632,small,4,901.8409917722796,continental
PPW,Papa Westray Airport,Papa Westray,small_airport,59.3516998291,-2.90027999878,91.0,Europe,GB,GB-SCT,Papa Westray,526.9992,17.9832,small,4,915.336277818009,continental
WRY,Westray Airport,Westray,small_airport,59.3502998352,-2.95000004768,29.0,Europe,GB,GB-SCT,Westray,290.7792,17.9832,small,4,916.8454275046549,continental
LWK,Lerwick / Tingwall Airport,Lerwick / Tingwall,small_airport,60.192199707,-1.24361002445,43.0,Europe,GB,GB-SCT,Lerwick,1763.8776,17.9832,small,4,948.2508512706582,continental
FOA,Foula Airfield,Foula Airfield,small_airport,60.121725,-2.053202,150.0,Europe,GB,GB-SCT,Foula,381.6096,,small,4,962.2189161210782,continental
NNR,Connemara Regional Airport,Connemara Regional,small_airport,53.2303009033203,-9.46778011322021,70.0,Europe,IE,IE-G,Inverin,599.8464,17.9832,small,4,969.3129625152604,continental
INQ,Inisheer Aerodrome,Inisheer Aerodrome,small_airport,53.064701,-9.5109,40.0,Europe,IE,IE-G,Inis Oírr,519.9888000000001,17.9832,small,4,972.39749570081,continental
IIA,Inishmaan Aerodrome,Inishmaan Aerodrome,small_airport,53.0929985046387,-9.56805992126465,15.0,Europe,IE,IE-G,Inis Meáin,264.8712,19.812,small,4,976.1525441804965,continental
IOR,Inishmore Aerodrome,Inishmore Aerodrome,small_airport,53.1067008972168,-9.65361022949219,24.0,Europe,IE,IE-G,Inis Mór,158.496,5.486400000000001,small,4,981.8353356682509,continental
SOG,"Sogndal Airport, Haukåsen","Sogndal, Haukåsen",small_airport,61.156101,7.13778,1633.0,Europe,NO,NO-46,Sogndal,960.12,29.8704,small,4,986.5257499723873,continental
FDE,"Førde Airport, Bringeland","Førde, Bringeland",small_airport,61.391102,5.75694,1046.0,Europe,NO,NO-46,Førde,940.0032,,small,4,1004.6824235228887,continental
LTT,La Môle Airport,La Môle,small_airport,43.205399,6.482,59.0,Europe,FR,FR-PAC,La Môle,1071.0672,29.8704,small,4,1025.5206789601004,continental
SDN,"Sandane Airport, Anda","Sandane, Anda",small_airport,61.830002,6.10583,196.0,Europe,NO,NO-46,Sandane,969.8736,29.8704,small,4,1054.6252505464718,continental
LEU,Pirineus - la Seu d'Urgel Airport,Pirineus - la Seu d'Urgel,small_airport,42.3386,1.40917,2625.0,Europe,ES,ES-CT,La Seu d'Urgell Pyrenees and Andorra,1267.0536,28.041600000000003,small,4,1145.4751942139044,continental
OSY,Namsos Airport,Namsos,small_airport,64.472198,11.5786,7.0,Europe,NO,NO-50,Namsos,837.8952,29.8704,small,4,1399.1199033383803,continental
RET,Røst Airport,Røst,small_airport,67.527802,12.1033,7.0,Europe,NO,NO-18,Røst,1032.0528000000002,29.8704,small,4,1729.9943969010542,continental
CKZ,Çanakkale Airport,Çanakkale,medium_airport,40.1376991272,26.4267997742,23.0,Asia,TR,TR-17,Çanakkale,2350.0080000000003,45.110400000000006,medium,4,2127.560330049092,intercontinental
HAA,Hasvik Airport,Hasvik,small_airport,70.486701965332,22.139699935913,21.0,Europe,NO,NO-54,Hasvik,968.9592,29.8704,small,4,2194.639487141032,intercontinental
EDO,Balıkesir Koca Seyit Airport,Balıkesir Koca Seyit,medium_airport,39.5546,27.0138,50.0,Asia,TR,TR-10,Edremit,2999.8416,44.805600000000005,medium,4,2209.1784748239065,intercontinental
BZI,Balıkesir Merkez Airport,Balıkesir Merkez,medium_airport,39.6193008422852,27.9260005950928,340.0,Asia,TR,TR-10,nan,2990.088,43.891200000000005,medium,4,2257.2570651518986,intercontinental
JSY,Syros Airport,Syros,small_airport,37.4227981567,24.9508991241,236.0,Europe,GR,GR-L,Syros Island,1079.6016,29.8704,small,4,2277.259661100435,intercontinental
KIT,Kithira Airport,Kithira,small_airport,36.2742996216,23.0170001984,1045.0,Europe,GR,GR-I,Kithira Island,1461.2112,29.8704,small,4,2284.112395741292,intercontinental
YEI,Bursa Yenişehir Airport,Bursa Yenişehir,medium_airport,40.2551994324,29.5625991821,764.0,Asia,TR,TR-16,Bursa,2992.5264,45.110400000000006,medium,4,2305.326400594208,intercontinental
MLO,Milos Airport,Milos,small_airport,36.696899,24.4769,10.0,Europe,GR,GR-L,Milos Island,1075.0296,24.9936,small,4,2317.9656656584607,intercontinental
PAS,Paros National Airport,Paros National,small_airport,37.020495,25.113195,131.0,Europe,GR,GR-L,Paros,1399.9464,29.8704,small,4,2321.7639103968527,intercontinental
JIK,Ikaria Airport,Ikaria,small_airport,37.6827011108,26.3470993042,79.0,Europe,GR,GR-K,Ikaria Island,1387.1448,29.8704,small,4,2329.6484489408995,intercontinental
JNX,Naxos Apollon Airport,Naxos Apollon,small_airport,37.0811,25.368099,10.0,Europe,GR,GR-L,Naxos,900.0744000000001,,small,4,2329.7907991670654,intercontinental
ONQ,Zonguldak Çaycuma Airport,Zonguldak Çaycuma,medium_airport,41.506401,32.0886,44.0,Asia,TR,TR-67,Zonguldak,2130.8568,45.110400000000006,medium,4,2370.447825997136,intercontinental
LRS,Leros Airport,Leros,small_airport,37.184898,26.800301,39.0,Europe,GR,GR-L,Leros Island,1011.936,29.8704,small,4,2397.8807669954804,intercontinental
AOE,Anadolu Airport,Anadolu,medium_airport,39.809898,30.5194,2588.0,Asia,TR,TR-26,Eskişehir,2517.9528,29.8704,medium,4,2398.3061668496216,intercontinental
JKL,Kalymnos Airport,Kalymnos,small_airport,36.9632987976,26.9405994415,771.0,Europe,GR,GR-L,Kalymnos Island,1014.984,29.8704,small,4,2424.9442870925113,intercontinental
JTY,Astypalaia Airport,Astypalaia,small_airport,36.5798988342,26.3757991791,165.0,Europe,GR,GR-L,Astypalaia Island,989.076,29.8704,small,4,2428.138278682886,intercontinental
KZR,Zafer Airport,Zafer,small_airport,39.113079,30.128111,3327.0,Asia,TR,TR-43,Altıntaş,3000.1464,45.110400000000006,large,4,2429.1639318445405,intercontinental
DNZ,Çardak Airport,Çardak,medium_airport,37.7855987549,29.7012996674,2795.0,Asia,TR,TR-20,Denizli,2999.8416,45.110400000000006,medium,4,2511.5902216515506,intercontinental
KSJ,Kasos Airport,Kasos,small_airport,35.4213981628,26.9099998474,35.0,Europe,GR,GR-L,Kasos Island,981.7608,24.9936,small,4,2560.367749959004,intercontinental
KZS,Kastelorizo Airport,Kastelorizo,small_airport,36.1417007446,29.5764007568,489.0,Europe,GR,GR-L,Kastelorizo Island,797.9664,24.9936,small,4,2643.381647406824,intercontinental
PXO,Porto Santo Airport,Porto Santo,medium_airport,33.0733985901,-16.3500003815,341.0,Europe,PT,PT-30,Vila Baleira,,,unknown,4,2738.5132210403253,intercontinental
GZP,Gazipaşa-Alanya Airport,Gazipaşa-Alanya,medium_airport,36.299217,32.300598,92.0,Asia,TR,TR-07,Gazipaşa,2350.0080000000003,45.110400000000006,medium,4,2788.421515598187,intercontinental
ASR,Kayseri Erkilet Airport,Kayseri Erkilet,medium_airport,38.770401001,35.4953994751,3463.0,Asia,TR,TR-38,Kayseri,2999.5368000000003,44.196000000000005,medium,4,2788.8005890721042,intercontinental
VAS,Sivas Nuri Demirağ Airport,Sivas Nuri Demirağ,small_airport,39.813801,36.9035,5239.0,Asia,TR,TR-58,Sivas,3810.9144,29.8704,large,4,2802.1083047689317,intercontinental
TZX,Trabzon International Airport,Trabzon,medium_airport,40.995098,39.7897,104.0,Asia,TR,TR-61,Trabzon,2639.8728,45.110400000000006,medium,4,2909.1202232157084,intercontinental
ADA,Adana Şakirpaşa Airport,Adana Şakirpaşa,medium_airport,36.982201,35.280399,65.0,Asia,TR,TR-01,Seyhan,2749.9056,45.110400000000006,medium,4,2914.0713196182455,intercontinental
PFO,Paphos International Airport,Paphos,medium_airport,34.717999,32.485699,41.0,Asia,CY,CY-06,Paphos,2699.9184,45.110400000000006,medium,4,2932.9861908735384,intercontinental
