iata_code,month,monthly_flights
FR_LFKB_BE_EBCI,2024-01,2112568816825688168360180180
FR_LFKB_CH_LSGG,2024-01,11444477
FR_LFKB_CH_LSGG,2024-02,1133331313
FR_LFKB_FR_LFBD,2024-01,6339354584779354584771056516540
FR_LFKB_FR_LFBD,2024-02,1174747474186186
FR_LFKB_FR_LFBD,2024-03,1189898989180180
FR_LFKB_FR_LFLL,2024-01,341717307513791696307513791696422421122112
FR_LFKB_FR_LFLL,2024-02,241212174388186217438818621956978978
FR_LFKB_FR_LFLL,2024-03,261313207710621015207710621015232811641164
FR_LFKB_FR_LFML,2024-01,1929696235171185511662235171185511662325361626816268
FR_LFKB_FR_LFML,2024-02,1788989229681121311755227861116711619310631553715526
FR_LFKB_FR_LFML,2024-03,1899594258981323012668258981323012668319381606215876
FR_LFKB_FR_LFMN,2024-01,1909496106855262542310685526254231659382568337
FR_LFKB_FR_LFMN,2024-02,1809189112255512571311225551257131296065526408
FR_LFKB_FR_LFMN,2024-03,1889494118296076575311829607657531353667686768
FR_LFKB_FR_LFPO,2024-01,222111111252961223213064252961223213064404042020220202
FR_LFKB_FR_LFPO,2024-02,203102101253081216513143253081216513143377041894518759
FR_LFKB_FR_LFPO,2024-03,219112107304161671413702302061659713609400002041419586
FR_LFKB_FR_LFQQ,2024-01,6339694595109694595101080540540
FR_LFKB_FR_LFRS,2024-01,1055124762362412476236241358679679
FR_LFKB_FR_LFST,2024-01,6339654744919654744911080540540
FR_LFKC_FR_LFML,2024-01,663333340916971712340916971712475223762376
FR_LFKC_FR_LFML,2024-02,582929315115401611315115401611417720882089
FR_LFKC_FR_LFML,2024-03,613031375718731884375718731884439321612232
FR_LFKC_FR_LFMN,2024-01,63323119509779731950977973453623042232
FR_LFKC_FR_LFMN,2024-02,5627292005947105820059471058403219442088
FR_LFKC_FR_LFMN,2024-03,623131265714501207265714501207446422322232
FR_LFKC_FR_LFPO,2024-01,542727440419972407440419972407962848144814
FR_LFKC_FR_LFPO,2024-02,522626479024042386479024042386915445774577
FR_LFKC_FR_LFPO,2024-03,582929599734042593599734042593959647984798
FR_LFKF_BE_EBCI,2024-03,2112181843421818434378189189
FR_LFKF_CH_LSGG,2024-03,2114224221899
FR_LFKF_FR_LFBD,2024-01,11444444
FR_LFKF_FR_LFBD,2024-03,2114224221899
FR_LFKF_FR_LFBO,2024-02,11222266
FR_LFKF_FR_LFBO,2024-03,11222277
FR_LFKF_FR_LFML,2024-01,12863656397324731506397324731501382669036923
FR_LFKF_FR_LFML,2024-02,11456585885275131345885275131341289663876509
FR_LFKF_FR_LFML,2024-03,12561647282378235007282378235001177658135963
FR_LFKF_FR_LFMN,2024-01,824240260612971309260612971309577628962880
FR_LFKF_FR_LFMN,2024-02,723636322215551667322215551667505025252525
FR_LFKF_FR_LFMN,2024-03,814140380921141695380921141695570628892817
FR_LFKF_FR_LFPG,2024-03,2111811503118115031372186186
FR_LFKF_FR_LFPO,2024-01,6834347518351740017518351740011226661336133
FR_LFKF_FR_LFPO,2024-02,5628287240355436867240355436861005850295029
FR_LFKF_FR_LFPO,2024-03,6733348874476941058874476941051113854975641
FR_LFKJ_BE_EBCI,2024-01,2112197214721972147360180180
FR_LFKJ_CH_LFSB,2024-03,2112161863021618630372186186
FR_LFKJ_CH_LSGG,2024-03,4224113654641136546747375372
FR_LFKJ_FR_LFBD,2024-01,6339394544859394544851032516516
FR_LFKJ_FR_LFBO,2024-01,2311121676806870167680687020059671038
FR_LFKJ_FR_LFBO,2024-02,1688106453952510645395251154578576
FR_LFKJ_FR_LFBO,2024-03,1899119961958011996195801296648648
FR_LFKJ_FR_LFLL,2024-01,341717280813011507280813011507375618781878
FR_LFKJ_FR_LFLL,2024-02,241212175087687417508768741959979980
FR_LFKJ_FR_LFLL,2024-03,2613132025102999620251029996233211651167
FR_LFKJ_FR_LFML,2024-01,1829191213621082810534213621082810534321431607816065
FR_LFKJ_FR_LFML,2024-02,1668284206391002110618206391002110618294841464114843
FR_LFKJ_FR_LFML,2024-03,1768888239641218611778239641218611778316261581115815
FR_LFKJ_FR_LFMN,2024-01,18693938509424142688509424142681339867026696
FR_LFKJ_FR_LFMN,2024-02,17688889352450348499352450348491269263396353
FR_LFKJ_FR_LFMN,2024-03,1909595106365594504210636559450421369068486842
FR_LFKJ_FR_LFPG,2024-03,2112031634020316340372186186
FR_LFKJ_FR_LFPO,2024-01,214107107240351140212633240351140212633391981959619602
FR_LFKJ_FR_LFPO,2024-02,1909595237721155212220237721155212220348671741117456
FR_LFKJ_FR_LFPO,2024-03,210105105303141653813776303141653813776385761930219274
FR_LFKJ_FR_LFQQ,2024-01,844104650254410465025441178589589
FR_LFKJ_FR_LFRS,2024-01,844122661361312266136131350678672
FR_LFKJ_FR_LFST,2024-01,6339194564639194564631082542540
FR_LFLC_FR_LFPG,2024-01,1668383102864947533910286494753391498474807504
FR_LFLC_FR_LFPG,2024-02,1628181105945231536310594523153631435071467204
FR_LFLC_FR_LFPG,2024-03,1748787117536150560311704612655781579978887911
FR_LFLC_MA_GMFF,2024-01,201010317317781395317317781395388419381946
FR_LFLC_MA_GMFF,2024-02,1688278813501438278813501438307215361536
FR_LFLC_MA_GMFF,2024-03,1899296014841476296014841476345017251725
FR_LFLC_PT_LPPR,2024-01,201010336517371628336517371628378018901890
FR_LFLC_PT_LPPR,2024-02,1688280213731429280213731429305615281528
FR_LFLC_PT_LPPR,2024-03,201010356217171845356217171845384419221922
FR_LFLL_AE_OMDB,2024-01,6630361543570188417160497632841721022994411078
FR_LFLL_AE_OMDB,2024-02,65303517036786691701739682269170210231003910984
FR_LFLL_AE_OMDB,2024-03,69313816673882978441736395197844221151039611719
FR_LFLL_AL_LATI,2024-01,1899319216651527319216651527356417821782
FR_LFLL_AL_LATI,2024-02,1688321716251592321716251592359217961796
FR_LFLL_AL_LATI,2024-03,1899375118721879375118721879414020702070
FR_LFLL_AT_LOWW,2024-01,462323403420222012403420222012552027602760
FR_LFLL_AT_LOWW,2024-02,462323428419212363428419212363552027602760
FR_LFLL_AT_LOWW,2024-03,522626479825412257479825412257657632883288
FR_LFLL_BE_EBBR,2024-01,1085454102785180509810278518050981684284218421
FR_LFLL_BE_EBBR,2024-02,1115556126786051662712678605166271741086358775
FR_LFLL_BE_EBBR,2024-03,1266363138517690616113851769061611992699639963
FR_LFLL_CA_CYUL,2024-01,482424115265522600411526552260041304065206520
FR_LFLL_CA_CYUL,2024-02,482424109675286568110967528656811268863446344
FR_LFLL_CA_CYUL,2024-03,562828130116391662013011639166201464473237321
FR_LFLL_CZ_LKPR,2024-01,201010290216531249290216531249345617281728
FR_LFLL_CZ_LKPR,2024-02,301515417018932277417018932277493224662466
FR_LFLL_CZ_LKPR,2024-03,532627763237733859763237733859879043024488
FR_LFLL_DE_EDDF,2024-01,19698982052399491057420523994910574311461557315573
FR_LFLL_DE_EDDF,2024-02,203101102239681129812670238261129812528326311616216469
FR_LFLL_DE_EDDF,2024-03,219109110248911357611315248911357611315343821710717275
FR_LFLL_DE_EDDM,2024-01,20810410414273701972541427370197254228361141811418
FR_LFLL_DE_EDDM,2024-02,1678384134656295717013465629571701861792639354
FR_LFLL_DE_EDDM,2024-03,194979714786792068661478679206866207961039810398
FR_LFLL_DK_EKCH,2024-01,462422749840823416749840823416834444103934
FR_LFLL_DK_EKCH,2024-02,502426827839764302827839764302887542494626
FR_LFLL_DK_EKCH,2024-03,5930298911456743448911456743441035552725083
FR_LFLL_DZ_DAAG,2024-01,15075751757610052752417576100527524218901095710933
FR_LFLL_DZ_DAAG,2024-02,147737417101791691851710179169185218111081111000
FR_LFLL_DZ_DAAG,2024-03,1306565138157326648913813732664871822691139113
FR_LFLL_DZ_DAAS,2024-01,6733348408476636428408476636421065252365416
FR_LFLL_DZ_DAAS,2024-02,633132802936984331802936984331999649085088
FR_LFLL_DZ_DAAS,2024-03,582929698236203362698236203362922446124612
FR_LFLL_DZ_DABC,2024-01,422121488228612021488228612021654532733272
FR_LFLL_DZ_DABC,2024-02,432122484320782765484320782765681533133502
FR_LFLL_DZ_DABC,2024-03,422121431321972116431321972116654432723272
FR_LFLL_DZ_DAOO,2024-01,7437379184517740079184517740071181459075907
FR_LFLL_DZ_DAOO,2024-02,7236369107428248259107428248251151857595759
FR_LFLL_DZ_DAOO,2024-03,6633337412378036327412378036321030251515151
FR_LFLL_EL_LGAV,2024-01,10731494106443099156143016921224468
FR_LFLL_EL_LGAV,2024-02,55652652151151936936
FR_LFLL_EL_LGAV,2024-03,871105290614636221614614461290156
FR_LFLL_ES_GCRR,2024-01,1899262513551270262513551270330016501650
FR_LFLL_ES_GCRR,2024-02,241212362217181904362217181904441622082208
FR_LFLL_ES_GCRR,2024-03,251213350217071795350217071795459622082388
FR_LFLL_ES_LEBL,2024-01,118595918552925792951855292579295219241096510959
FR_LFLL_ES_LEBL,2024-02,1407070217201035911361217201035911361252071260012607
FR_LFLL_ES_LEBL,2024-03,1577879234061204611360234061204611360279151388114034
FR_LFLL_ES_LEMD,2024-01,1718685264291350112928262551332712928311101560815502
FR_LFLL_ES_LEMD,2024-02,1608080244891155012939243471140812939295531478914764
FR_LFLL_ES_LEMD,2024-03,1788890256641306812596256641306812596317541569416060
FR_LFLL_ES_LEMG,2024-01,633101253847410125384741080540540
FR_LFLL_ES_LEMH,2024-03,2111521513715215137312156156
FR_LFLL_ES_LEPA,2024-01,117878150150
FR_LFLL_ES_LEPA,2024-03,11175175175175186186
FR_LFLL_FR_LFBD,2024-01,244123121280281430613722280281430613722331791666416515
FR_LFLL_FR_LFBD,2024-02,272136136313271587015457313271587015457374411872118720
FR_LFLL_FR_LFBD,2024-03,307154153359841799117993359841799117993422282116521063
FR_LFLL_FR_LFBO,2024-01,193969719249965595941924996559594247171224912468
FR_LFLL_FR_LFBO,2024-02,209104105201961002810168201961002810168263901310913281
FR_LFLL_FR_LFBO,2024-03,225113112236151217511440236151217511440294251476914656
FR_LFLL_FR_LFBZ,2024-01,1045153674634133333674634133333890143814520
FR_LFLL_FR_LFBZ,2024-02,1125557746636363830746636363830932645744752
FR_LFLL_FR_LFBZ,2024-03,1145658813739294208813739294208949946484851
FR_LFLL_FR_LFKB,2024-01,341717308017071373308017071373422421122112
FR_LFLL_FR_LFKB,2024-02,241212174686388317468638831957979978
FR_LFLL_FR_LFKB,2024-03,261313207410151059207410151059232811641164
FR_LFLL_FR_LFKJ,2024-01,341717275714661291275714661291375618781878
FR_LFLL_FR_LFKJ,2024-02,241212172786486317278648631956978978
FR_LFLL_FR_LFKJ,2024-03,2613132004984102020049841020232811641164
FR_LFLL_FR_LFML,2024-01,12665617787407237155144249526491577281837589
FR_LFLL_FR_LFML,2024-02,12965647112378433285046254724991645882678191
FR_LFLL_FR_LFML,2024-03,12462626693326534285332260927231536475687796
FR_LFLL_FR_LFMN,2024-01,10553528543417443698543417443691023751575080
FR_LFLL_FR_LFMN,2024-02,1045252804339464097804339464097982049344886
FR_LFLL_FR_LFMN,2024-03,11155568230397142597929383740921014049655175
FR_LFLL_FR_LFPG,2024-01,326163163466752294823727465292294823581623623123131131
FR_LFLL_FR_LFPG,2024-02,284141143405301992720603405301992720603520122586726145
FR_LFLL_FR_LFPG,2024-03,311155156439152186122054436332169221941588432943729406
FR_LFLL_FR_LFRB,2024-01,11959608998464143578998464143571118355545629
FR_LFLL_FR_LFRB,2024-02,1326666100495144490510049514449051276963856384
FR_LFLL_FR_LFRB,2024-03,1346767109245369555511037536956681323766436594
FR_LFLL_FR_LFRK,2024-01,10853556585336532206585336532201046051425318
FR_LFLL_FR_LFRK,2024-02,1055352581229512861581229512861858143404241
FR_LFLL_FR_LFRK,2024-03,201010125259965312525996531664832832
FR_LFLL_FR_LFRN,2024-01,10954556974348434906974348434901027050235247
FR_LFLL_FR_LFRN,2024-02,1115655641132753136641132753136990050004900
FR_LFLL_FR_LFRN,2024-03,1115556759736523945759736523945973548524883
FR_LFLL_FR_LFRS,2024-01,235116119262141311113103260401311112929316491562116028
FR_LFLL_FR_LFRS,2024-02,241118123255771263212945249111263212279313211526716054
FR_LFLL_FR_LFRS,2024-03,288143145332611625017011326571595016707401301990920221
FR_LFLL_FR_LFST,2024-01,984850537225512821526325512712753136483883
FR_LFLL_FR_LFST,2024-02,1045054550725682939507325682505811437754339
FR_LFLL_FR_LFST,2024-03,995049553027032827553027032827766838723796
FR_LFLL_HR_LDDU,2024-03,312523171352523171352540180360
FR_LFLL_IE_EIDW,2024-01,7136359941495749849941495749841236962796090
FR_LFLL_IE_EIDW,2024-02,6633339720460651149720460651141148657425744
FR_LFLL_IE_EIDW,2024-03,723636105115464504710511546450471255262766276
FR_LFLL_IT_LIPZ,2024-01,6633337830438534457830438534451143657185718
FR_LFLL_IT_LIPZ,2024-02,1005050139596695726413959669572641809690489048
FR_LFLL_IT_LIPZ,2024-03,924646129076661624612907666162461658483228262
FR_LFLL_IT_LIRF,2024-01,964848143517796655514351779665551867993669313
FR_LFLL_IT_LIRF,2024-02,12562631931589461036919315894610369233041155911745
FR_LFLL_IT_LIRF,2024-03,1547777247321239812334247321239812334289421447114471
FR_LFLL_IT_LIRN,2024-01,201010255414301124255414301124330016501650
FR_LFLL_IT_LIRN,2024-02,221111290213361566290213361566373218661866
FR_LFLL_IT_LIRN,2024-03,281414404120022039404120022039472823642364
FR_LFLL_MA_GMAD,2024-01,321616466226222040466226222040591629582958
FR_LFLL_MA_GMAD,2024-02,261313418319182265418319182265472223462376
FR_LFLL_MA_GMAD,2024-03,402020581931472672581931472672714035703570
FR_LFLL_MA_GMFF,2024-01,261313337120141357337120141357452422622262
FR_LFLL_MA_GMFF,2024-02,261313308814731615308814731615452422622262
FR_LFLL_MA_GMFF,2024-03,221111282015721248278215721210383719141923
FR_LFLL_MA_GMMN,2024-01,1085553129377482545512932736655661779090598731
FR_LFLL_MA_GMMN,2024-02,1025547128926610628213142617369691677490467728
FR_LFLL_MA_GMMN,2024-03,864343106115353525810649535352961409070457045
FR_LFLL_MA_GMMX,2024-01,904545131697369580013343754358001645482318223
FR_LFLL_MA_GMMX,2024-02,12260621917387811039219173878110392220731080011273
FR_LFLL_MA_GMMX,2024-03,1417071216011104110560216011104110560255691269012879
FR_LFLL_MT_LMML,2024-01,221111276813811387276813811387396119811980
FR_LFLL_MT_LMML,2024-02,221111335715631794335715631794396019801980
FR_LFLL_MT_LMML,2024-03,201010327016631607327016631607360218021800
FR_LFLL_NL_EHAM,2024-01,230114116231781117512003231781117512003294691460114868
FR_LFLL_NL_EHAM,2024-02,221110111237121136312349237121136312349286051426014345
FR_LFLL_NL_EHAM,2024-03,238118120268461389212954268461389212954311861548415702
FR_LFLL_PT_LPFR,2024-01,1055161783178616178317861860930930
FR_LFLL_PT_LPFR,2024-02,1477222010461174222010461174242412121212
FR_LFLL_PT_LPFR,2024-03,1798272814401288272814401288303616081428
FR_LFLL_PT_LPPR,2024-01,954748146837985669814683798566981730485598745
FR_LFLL_PT_LPPR,2024-02,1336667219031024211661219031024211661246721224312429
FR_LFLL_PT_LPPR,2024-03,1477374244221209112331244221209112331265531318213371
FR_LFLL_PT_LPPT,2024-01,16883851882710144868318827101448683235081162311885
FR_LFLL_PT_LPPT,2024-02,203101102241351110913026241351110913026297441481914925
FR_LFLL_PT_LPPT,2024-03,225113112278541434413510278541434413510328341651016324
FR_LFLL_RO_LROP,2024-01,301515503928432196503928432196702635133513
FR_LFLL_RO_LROP,2024-02,1899355317971756355317971756423021152115
FR_LFLL_RO_LROP,2024-03,241212508625722514508625722514568228412841
FR_LFLL_TN_DTMB,2024-01,6130318281483234498214483233821084253405502
FR_LFLL_TN_DTMB,2024-02,5829298601394046618369394044291037151005271
FR_LFLL_TN_DTMB,2024-03,522626782539753850790740243883930646484658
FR_LFLL_TN_DTTA,2024-01,14673731828010331794918113101647949248081240012408
FR_LFLL_TN_DTTA,2024-02,134676718671886898031867188689803233121165611656
FR_LFLL_TN_DTTA,2024-03,133666717862898588771750688458661232271155311674
FR_LFLL_TN_DTTJ,2024-01,6332317761489428677828489429341127657205556
FR_LFLL_TN_DTTJ,2024-02,542727758135504031781335504263969048454845
FR_LFLL_TN_DTTJ,2024-03,522626714137653376741538563559914445724572
FR_LFLL_TR_LTFJ,2024-01,12060602098811491949720988114919497265241326213262
FR_LFLL_TR_LTFJ,2024-02,11658582091196831122820911968311228254761273812738
FR_LFLL_TR_LTFJ,2024-03,1226161215811092210659215811092210659264541322713227
FR_LFLL_TR_LTFM,2024-01,123626116065902070451606590207045212611072010541
FR_LFLL_TR_LTFM,2024-02,1155758155026973852915502697385291946796389829
FR_LFLL_TR_LTFM,2024-03,1165858156708003766715670800376671978398919892
FR_LFLL_UK_EGGW,2024-01,492425689333583535689333583535869442544440
FR_LFLL_UK_EGGW,2024-02,7638389656486947879656486947871335666786678
FR_LFLL_UK_EGGW,2024-03,7437379825539944269825539944261288564326453
FR_LFLL_UK_EGKK,2024-01,202100102291351464914486293651487914486376611876418897
FR_LFLL_UK_EGKK,2024-02,269134135382401835819882382401835819882494142462924785
FR_LFLL_UK_EGKK,2024-03,322161161448622444120421448622444120421576672885428813
FR_LFLL_UK_EGLL,2024-01,162818118677890397741867789039774251101255512555
FR_LFLL_UK_EGLL,2024-02,18090901963790221061519637902210615281821409114091
FR_LFLL_UK_EGLL,2024-03,200100100228241209110733228241209110733322521612616126
FR_LFLS_IL_LLBG,2024-01,1064189211407521892114075220001200800
FR_LFLS_IL_LLBG,2024-02,11471581599982158159998216856351050
FR_LFLS_IL_LLBG,2024-03,613130104905390510010490539051001137157735598
FR_LFLS_UK_EGCC,2024-01,502525556327992764556327992764977848894889
FR_LFLS_UK_EGCC,2024-02,542628666933083361666933083361942547864639
FR_LFLS_UK_EGCC,2024-03,5427276602348731156602348731151046652335233
FR_LFLS_UK_EGGD,2024-01,402020529827212577529827212577767238363836
FR_LFLS_UK_EGGD,2024-02,422121517623882788517623882788814640734073
FR_LFLS_UK_EGGD,2024-03,381919474724582289474724582289709435473547
FR_LFLS_UK_EGGW,2024-01,522428503225712461503225712461864242884354
FR_LFLS_UK_EGGW,2024-02,753738633129973334633129973334993249634969
FR_LFLS_UK_EGGW,2024-03,6533326619372828916619372828911131756645653
FR_LFLS_UK_EGKK,2024-01,824141111315628550311131562855031635681788178
FR_LFLS_UK_EGKK,2024-02,115585716209786283471620978628347215131085110662
FR_LFLS_UK_EGKK,2024-03,131666518063961884451806396188445243581228812070
FR_LFLS_UK_EGLL,2024-01,241212286015081352286015081352374418721872
FR_LFLS_UK_EGLL,2024-02,241212305114931558305114931558396019801980
FR_LFLS_UK_EGLL,2024-03,301515380019721828380019721828482424122412
FR_LFLS_UK_EGSS,2024-01,492425600630182988600630182988912345524571
FR_LFLS_UK_EGSS,2024-02,6029318026384441828026384441821098355655418
FR_LFLS_UK_EGSS,2024-03,5629276972380331696972380331691047053355135
FR_LFMK_BE_EBCI,2024-01,1899253712591278253712591278343417171717
FR_LFMK_BE_EBCI,2024-02,1688262213211301262213211301307215361536
FR_LFMK_BE_EBCI,2024-03,1899285514061449285514061449345017251725
FR_LFMK_PT_LPPR,2024-03,2112627818426278184378189189
FR_LFMK_UK_EGCC,2024-01,201010249611821314249611821314381219061906
FR_LFMK_UK_EGCC,2024-02,1688239011691221239011691221308815441544
FR_LFMK_UK_EGCC,2024-03,1899285115201331285115201331348217411741
FR_LFMK_UK_EGNX,2024-01,211422422241212
FR_LFMK_UK_EGSS,2024-01,1688226710621205226710621205296814841484
FR_LFMK_UK_EGSS,2024-02,1688254912541295254912541295295214761476
FR_LFMK_UK_EGSS,2024-03,201010306216501412306216501412377618881888
FR_LFML_AT_LOWW,2024-01,542727623832033035623832033035852642634263
FR_LFML_AT_LOWW,2024-02,402020519123762815519123762815656432823282
FR_LFML_AT_LOWW,2024-03,442222583731532684583731532684740037013699
FR_LFML_BE_EBBR,2024-01,8945448860460142598860460142591270564236282
FR_LFML_BE_EBBR,2024-02,924646104505252519810450525251981312865646564
FR_LFML_BE_EBBR,2024-03,944747110116217479411011621747941385469276927
FR_LFML_BE_EBCI,2024-01,984949136676822684513667682268451865093259325
FR_LFML_BE_EBCI,2024-02,924646136086926668213608692666821743687188718
FR_LFML_BE_EBCI,2024-03,984949146377606703114637760670311856392869277
FR_LFML_CA_CYUL,2024-01,201010358616781908358616781908453822692269
FR_LFML_CA_CYUL,2024-02,1587236012751085236012751085298515921393
FR_LFML_CA_CYUL,2024-03,1899301315721441301315721441358217911791
FR_LFML_CH_LSZH,2024-01,189916006149861600614986227611381138
FR_LFML_CH_LSZH,2024-02,16881893777111618937771116253212661266
FR_LFML_CH_LSZH,2024-03,301515276213231439276213231439438821942194
FR_LFML_CZ_LKPR,2024-01,201010324316811562324316811562369818491849
FR_LFML_CZ_LKPR,2024-02,1688275113171434275113171434302415121512
FR_LFML_CZ_LKPR,2024-03,1899311815661552311815661552340217011701
FR_LFML_DE_EDDB,2024-01,201010343817141724343817141724381219061906
FR_LFML_DE_EDDB,2024-02,1688278113841397278113841397302415121512
FR_LFML_DE_EDDB,2024-03,361818626132403021626132403021683634183418
FR_LFML_DE_EDDF,2024-01,10050509710440453069710440453061550677537753
FR_LFML_DE_EDDF,2024-02,129656414945664882971494566488297214921084910643
FR_LFML_DE_EDDF,2024-03,15678781786310387747617863103877476262621311813144
FR_LFML_DE_EDDM,2024-01,144727214122647476481412264747648207721038610386
FR_LFML_DE_EDDM,2024-02,141707116321748288391632174828839203241009310231
FR_LFML_DE_EDDM,2024-03,165838218140996181791814099618179240121209611916
FR_LFML_DZ_DAAG,2024-01,230116114250011463810363250011463810363337231701516708
FR_LFML_DZ_DAAG,2024-02,221110111253491197513374253491197513374317331578815945
FR_LFML_DZ_DAAG,2024-03,2001001002202012022999822020120229998298861497514911
FR_LFML_DZ_DABB,2024-01,7437376461406223996461406223991159257965796
FR_LFML_DZ_DABB,2024-02,6633336122270134216122270134211028051405140
FR_LFML_DZ_DABB,2024-03,562828527528042471527528042471886444324432
FR_LFML_DZ_DABC,2024-01,9648489859607137889859607137881529776497648
FR_LFML_DZ_DABC,2024-02,8442429155395751989155395751981326466326632
FR_LFML_DZ_DABC,2024-03,6834347530400335277530400335271076853845384
FR_LFML_DZ_DAOO,2024-01,1095554136147643597113614764359711763789098728
FR_LFML_DZ_DAOO,2024-02,1045252136626309735313662630973531686484328432
FR_LFML_DZ_DAOO,2024-03,1045252120396279576012039627957601680084008400
FR_LFML_EL_LGAV,2024-01,963147410264481474102644815991083516
FR_LFML_EL_LGAV,2024-02,33402402402402567567
FR_LFML_EL_LGAV,2024-03,6679279279279211341134
FR_LFML_ES_LEAL,2024-01,221111356718121755356718121755427021352135
FR_LFML_ES_LEAL,2024-02,1688253611751361253611751361310415521552
FR_LFML_ES_LEAL,2024-03,221111359719261671359719261671427021352135
FR_LFML_ES_LEBL,2024-01,7035358529431342168529431342161276463826382
FR_LFML_ES_LEBL,2024-02,582929771634804236771634804236996049804980
FR_LFML_ES_LEBL,2024-03,6231318295442538708295442538701080654005406
FR_LFML_ES_LEMD,2024-01,1788989154377559787815437755978781780089008900
FR_LFML_ES_LEMD,2024-02,1748787162837884839916283788483991814490729072
FR_LFML_ES_LEMD,2024-03,194979718086954085461808695408546207781039010388
FR_LFML_ES_LEMG,2024-01,381919497427072267497427072267734236713671
FR_LFML_ES_LEMG,2024-02,321616491422862628491422862628619230963096
FR_LFML_ES_LEMG,2024-03,402020675235173235675235173235770438523852
FR_LFML_ES_LEMH,2024-03,5231943515919435159953378575
FR_LFML_ES_LEPA,2024-03,6338303454858303454851116558558
FR_LFML_ES_LEVC,2024-01,301515462423932231462423932231571928602859
FR_LFML_ES_LEVC,2024-02,241212378717642023378717642023456822842284
FR_LFML_ES_LEVC,2024-03,301614488127272154488127272154575130812670
FR_LFML_ES_LEZL,2024-01,502525713737763361713737763361946647334733
FR_LFML_ES_LEZL,2024-02,321616538225692813538225692813604830243024
FR_LFML_ES_LEZL,2024-03,422121740037183682740037183682797039853985
FR_LFML_FR_FMEE,2024-01,1587428029021378349821201378565431902464
FR_LFML_FR_FMEE,2024-02,1789451527881727383321061727623130633168
FR_LFML_FR_FMEE,2024-03,1789474431251619408524661619634731793168
FR_LFML_FR_LFBD,2024-01,1668383253261240412922253261240412922310261551315513
FR_LFML_FR_LFBD,2024-02,1809090259291279513134259291279513134318601593015930
FR_LFML_FR_LFBD,2024-03,200100100300501526414786298081502214786358191815517664
FR_LFML_FR_LFBH,2024-01,221111297215361436297215361436420621032103
FR_LFML_FR_LFBH,2024-02,1688237912161163237912161163307215361536
FR_LFML_FR_LFBH,2024-03,201010310015751525310015751525379618981898
FR_LFML_FR_LFKB,2024-01,1909595235171166111856235171166111856325211626016261
FR_LFML_FR_LFKB,2024-02,1768987228531172811125228531172811125308051552615279
FR_LFML_FR_LFKB,2024-03,1879493257401268613054257401268613054316841587715807
FR_LFML_FR_LFKC,2024-01,663333340917121697340917121697475223762376
FR_LFML_FR_LFKC,2024-02,572829311715771540311715771540410420162088
FR_LFML_FR_LFKC,2024-03,613130376518911874376518911874439322322161
FR_LFML_FR_LFKF,2024-01,12562636316309832186316309832181373468316903
FR_LFML_FR_LFKF,2024-02,11255575854304028145854304028141255860996459
FR_LFML_FR_LFKF,2024-03,12261617262351937437262351937431140158135588
FR_LFML_FR_LFKJ,2024-01,1829191212471048610761212471048610761321271606316064
FR_LFML_FR_LFKJ,2024-02,1658382205581054810010205581054810010294431481414629
FR_LFML_FR_LFKJ,2024-03,1778889239351168512250239351168512250317861580515981
FR_LFML_FR_LFLL,2024-01,11461537760488828726252376124911239976254774
FR_LFML_FR_LFLL,2024-02,11764536836429125455936339125451274682144532
FR_LFML_FR_LFLL,2024-03,11662546879427326066102349626061254877964752
FR_LFML_FR_LFOT,2024-03,11561805869936180586993620879451142
FR_LFML_FR_LFPG,2024-01,374187187531592549427665531592549427665636473181631831
FR_LFML_FR_LFPG,2024-02,347175172505072507025437503382507025268592282973229496
FR_LFML_FR_LFPG,2024-03,390195195556872937626311556872937626311661043307233032
FR_LFML_FR_LFPO,2024-01,272137135321191581816301321191581816301416892096220727
FR_LFML_FR_LFPO,2024-02,282141141332501654516705332501654516705452962263022666
FR_LFML_FR_LFPO,2024-03,367184183415672211419453415672211419453567512847628275
FR_LFML_FR_LFQQ,2024-01,301515487324642409487324642409568628432843
FR_LFML_FR_LFQQ,2024-02,241212387319941879387319941879455222762276
FR_LFML_FR_LFQQ,2024-03,361818556929502619556929502619685234263426
FR_LFML_FR_LFRB,2024-01,5829297977400839697977400839691087254365436
FR_LFML_FR_LFRB,2024-02,5427278192409141018192409141011017050855085
FR_LFML_FR_LFRB,2024-03,723636108375319551810837531955181342867146714
FR_LFML_FR_LFRK,2024-01,271314445622332223445622332223486023402520
FR_LFML_FR_LFRK,2024-02,221111377218901882377218901882396019801980
FR_LFML_FR_LFRK,2024-03,1266206010281032206010281032216010801080
FR_LFML_FR_LFRN,2024-01,281414468123902291468123902291504025202520
FR_LFML_FR_LFRN,2024-02,1688273013621368273013621368288014401440
FR_LFML_FR_LFRN,2024-03,1899305815291529305815291529324016201620
FR_LFML_FR_LFRS,2024-01,1869393271531389013263271531389013263351701758517585
FR_LFML_FR_LFRS,2024-02,1799089273951391513480273951391513480338311701016821
FR_LFML_FR_LFRS,2024-03,1989999313931574815645313931574815645374381871918719
FR_LFML_FR_LFST,2024-01,402020608431482936608431482936711635583558
FR_LFML_FR_LFST,2024-02,241212409720312066409720312066432021602160
FR_LFML_FR_LFST,2024-03,391920662932363393662932363393702034203600
FR_LFML_HU_LHBP,2024-01,281414410721841923410721841923530826542654
FR_LFML_HU_LHBP,2024-02,1688273113091422273113091422305615281528
