destinationIATA,isHub,region
DUA,False,
DUC,False,
DUG,False,
,False,
DUJ,False,
,False,
,False,
DVL,False,
DVN,False,
NOT,False,
NSL,False,
DVT,False,
,False,
DWH,False,
,False,
,False,
DXR,False,
,False,
,False,
,False,
DYL,False,
,False,
DYS,True,
,False,
,False,
,False,
MIF,False,
,False,
,False,
,False,
CCG,False,
ESO,False,
,False,
,False,
WTR,False,
,False,
,False,
,False,
,False,
,False,
ALE,False,
,False,
,False,
,False,
,False,
BGT,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
EAN,False,
EAR,False,
EAT,False,
EAU,True,
,False,
EBS,False,
ECG,False,
ECP,True,
ECS,False,
,False,
EDE,False,
,False,
,False,
ETS,False,
EDW,True,
EED,False,
EEN,False,
,False,
,False,
,False,
EFD,True,
EFK,False,
,False,
EFW,False,
EGE,True,
EGI,True,
,False,
,False,
EGV,False,
,False,
,False,
,False,
,False,
,False,
EKA,False,
EKI,False,
EKN,False,
EKO,False,
,False,
,False,
EKX,False,
,False,
ELA,False,
ELD,False,
ELK,False,
ELM,False,
ELN,False,
LYU,False,
ELP,True,
ELY,False,
ELZ,False,
EMM,False,
EMP,False,
EMT,False,
,False,
END,False,
ENL,False,
ENV,True,
ENW,False,
,False,
EOK,False,
,False,
,False,
EPH,False,
,False,
EDK,False,
,False,
ERI,False,
ERV,False,
,False,
ESC,False,
ESF,False,
ESN,False,
EST,False,
ETB,False,
,False,
,False,
ETN,False,
EUF,False,
EUG,False,
,False,
,False,
EVM,False,
,False,
EVV,True,
EVW,False,
,False,
EWB,False,
EWK,False,
EWN,False,
EWR,True,
,False,
,False,
,False,
,False,
EYW,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
WIB,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
RBK,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
FAF,False,
FAM,False,
FAR,False,
FAT,True,
FAY,False,
FBG,False,
FBL,False,
FBR,False,
FBY,False,
FCH,False,
,False,
FCM,False,
FCS,False,
,False,
FCY,False,
FDK,False,
FDR,False,
,False,
FDY,False,
FEP,False,
,False,
FET,False,
FFA,False,
,False,
FFL,False,
FFM,False,
FFO,True,
FFT,False,
,False,
MSC,False,
,False,
,False,
FRD,False,
FHU,False,
,False,
,False,
,False,
FKL,False,
FKN,False,
,False,
,False,
FLD,False,
FLG,False,
FLL,True,
FLO,False,
FLP,False,
FLV,False,
FLX,False,
FME,False,
FMH,True,
,False,
FMN,False,
FMY,False,
,False,
,False,
FNL,False,
FNT,False,
,False,
FOD,False,
FOE,False,
FOK,False,
FIL,False,
,False,
,False,
,False,
FPR,False,
,False,
FRG,False,
FRH,False,
FRI,False,
FRM,False,
FRR,False,
FSD,True,
,False,
FSI,False,
FSK,False,
FSM,False,
,False,
FST,False,
FSU,False,
FMS,False,
,True,
FTK,False,
,False,
FTW,False,
FTY,False,
FUL,False,
WFK,False,
,False,
FWA,True,
,False,
,False,
,False,
,False,
FXE,False,
FXY,False,
,False,
,False,
FYM,False,
FYV,False,
,False,
,False,
,False,
GAD,False,
,False,
GAI,False,
,False,
,False,
GBD,False,
GBG,False,
,False,
GBR,False,
GCC,False,
GCK,False,
,False,
GCN,True,
,False,
GCY,False,
,False,
,False,
GDM,False,
GDV,False,
GDW,False,
GED,False,
GEG,True,
,False,
,False,
,False,
GEY,False,
,False,
GFK,False,
GFL,False,
,False,
GGE,False,
,False,
GGG,True,
,False,
,False,
GGW,False,
,False,
GHM,False,
,False,
GIF,False,
GJT,False,
MEJ,False,
GKT,False,
,False,
GLD,False,
GLE,False,
GLH,True,
GLR,False,
GLS,False,
GLW,False,
,False,
,False,
GMU,False,
,False,
,False,
,False,
GNG,False,
GNT,False,
GNV,False,
GOK,False,
GON,False,
,False,
,False,
,False,
FCA,True,
,False,
GPT,False,
GPZ,False,
GQQ,False,
GRB,False,
GRD,False,
GRE,False,
GRF,False,
GRI,False,
GRK,True,
GRN,False,
GRR,False,
GSB,True,
GSH,False,
GSO,True,
GSP,True,
,True,
,False,
GTF,True,
GTG,False,
GTR,True,
,False,
GUC,True,
GUP,False,
GUS,True,
GUY,False,
GVL,False,
,False,
GVT,False,
,False,
GWO,False,
,False,
GWS,False,
,False,
GXY,False,
,False,
GDC,True,
PNX,False,
,False,
GYR,True,
GYY,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
HAB,False,
,False,
HAF,False,
HAI,False,
HAO,False,
,False,
HBG,False,
,False,
HBR,False,
,False,
,False,
,False,
,False,
,False,
,False,
HDE,False,
,False,
HDN,True,
,False,
HEE,False,
MNZ,False,
,False,
,False,
,False,
HEZ,False,
HFD,False,
HFF,False,
,False,
,False,
HGR,False,
,False,
,False,
HHR,False,
HUJ,False,
HIB,False,
HIE,False,
HIF,True,
,False,
HII,True,
HIO,False,
,False,
,False,
HKA,False,
HKS,False,
HKY,False,
HLB,False,
HLC,False,
HLG,False,
HLM,False,
HLN,False,
HLR,False,
,False,
HMN,True,
HMT,False,
,False,
,False,
HNB,False,
HSH,False,
,False,
,False,
HOB,False,
,False,
,False,
HON,False,
HOP,True,
HOT,False,
HOU,False,
HPN,False,
HPT,False,
HPY,False,
,False,
HQM,False,
,False,
,False,
HES,False,
,False,
HRL,False,
HRO,False,
,True,
,False,
,False,
,True,
HSB,False,
,False,
HNC,False,
HSI,False,
HSP,False,
,False,
HST,True,
HSV,True,
HTH,False,
HTL,False,
HTO,False,
HTS,False,
HTW,False,
HUA,False,
HUF,True,
HUL,False,
HUM,False,
HUT,False,
,False,
HVE,False,
HVN,False,
HVR,False,
HVS,False,
HWD,False,
HWO,False,
,False,
WSH,False,
,False,
HHH,False,
,False,
HYA,False,
,False,
HYR,False,
HYS,False,
,False,
,False,
,False,
,False,
HZL,False,
,False,
,False,
JFN,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
IAB,True,
IAD,True,
IAG,False,
IAH,True,
,False,
ICL,False,
,False,
ICT,True,
IDA,True,
,False,
IDI,False,
,False,
IDP,False,
XPR,False,
,False,
IFA,False,
IFP,False,
IGM,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
IKK,False,
,False,
ILE,False,
ILG,False,
,False,
ILM,True,
ILN,True,
IML,False,
IMM,False,
MDN,False,
IMT,False,
IND,True,
,False,
,False,
INK,False,
INL,False,
INS,True,
INT,False,
INW,False,
,False,
IOW,False,
,False,
IPL,False,
IPT,False,
IRK,False,
IRS,False,
,False,
ISM,False,
,False,
ISO,True,
ISP,False,
ISQ,False,
ISW,False,
,False,
ITH,False,
,False,
AZA,True,
IWD,False,
,False,
ISS,False,
IWS,False,
JCI,False,
IYK,False,
SQA,False,
FRY,False,
JAC,False,
JAN,True,
JAS,False,
,False,
JAX,True,
JBR,False,
JCT,False,
,False,
JDN,False,
JEF,False,
,False,
,False,
JFK,True,
,False,
,False,
,False,
JHW,False,
GUF,False,
,False,
,False,
JLN,False,
,False,
JMS,False,
,False,
JOT,False,
USA,False,
JKV,False,
JST,False,
,False,
JVL,False,
,False,
,False,
,False,
,False,
,False,
JXN,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
KIC,False,
KLS,False,
,False,
,False,
,False,
,False,
DTH,False,
BXS,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
RBF,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
TRH,False,
,False,
,False,
,False,
,False,
,False,
,False,
LAA,False,
LAF,False,
LAL,False,
LAM,False,
LAN,False,
LAR,True,
LAS,True,
LAW,True,
LAX,True,
LBB,True,
LBE,False,
LBF,True,
LBL,False,
,False,
,False,
LBT,False,
LJN,False,
,False,
LCH,False,
LCI,False,
LCK,True,
LCQ,False,
LDJ,False,
LDM,False,
LEB,False,
LEE,False,
LEM,False,
LEW,False,
LEX,False,
LFI,True,
LFK,False,
LFT,False,
LGA,False,
LGB,False,
LGC,False,
LGD,False,
LGF,False,
LGU,False,
,False,
,False,
,False,
LHV,False,
LIY,False,
,False,
LFN,False,
LIC,False,
LIT,True,
,False,
,False,
LKP,False,
,False,
LOW,False,
LKV,False,
CHL,False,
,False,
,False,
,False,
,False,
,False,
LMS,False,
LMT,False,
LNA,False,
,False,
LND,False,
LNK,True,
,False,
LNN,False,
LNP,False,
LNR,False,
LNS,False,
LOL,False,
BBX,False,
LOT,False,
LOU,False,
LOZ,False,
LPC,False,
,False,
LQK,False,
,False,
LRD,False,
LRF,False,
,False,
LRJ,False,
,False,
LRU,False,
,False,
LSB,False,
LSE,False,
LSF,True,
LSK,False,
LSN,False,
LSV,True,
LTS,False,
,False,
,False,
LUF,True,
,False,
LUK,False,
LUL,False,
,False,
,False,
,False,
LVK,False,
LVL,False,
LVM,False,
,False,
LVS,False,
,False,
LWB,False,
LWC,False,
LWL,False,
LWM,False,
LWS,False,
LWT,False,
LWV,False,
,False,
LXN,False,
,False,
LXV,False,
,False,
LYH,False,
LYO,False,
,False,
LZU,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
PCU,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
MLK,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
MAC,False,
MAE,False,
MAF,False,
,False,
,False,
,False,
MAW,False,
MBG,False,
MBL,False,
DXE,False,
MBS,True,
,False,
MBY,False,
MCB,False,
MCC,True,
MCD,False,
MCE,False,
MCF,True,
MCI,True,
MCK,False,
MCN,False,
MCO,True,
MCW,False,
,False,
,False,
MDA,False,
MDD,False,
,False,
MDH,False,
,False,
XMD,False,
MDT,True,
MDW,False,
MDF,False,
MXE,False,
MEI,True,
,False,
MEM,True,
MER,True,
MEV,False,
,False,
UMZ,False,
MFD,False,
MFE,False,
MFI,False,
MFR,False,
MFV,False,
MGC,False,
MGE,True,
MGJ,False,
MGM,False,
,False,
MGR,False,
MGW,False,
MGY,False,
MHE,False,
MHK,False,
MHL,False,
,False,
MHR,False,
MHT,False,
MHV,False,
MIA,True,
MIB,True,
,False,
MIE,False,
,False,
MIT,False,
MIV,False,
,False,
,False,
,False,
MJX,False,
,False,
MKC,False,
MKE,True,
MKG,False,
,False,
MKL,False,
,False,
,False,
,False,
,False,
,False,
MRK,False,
MLB,False,
MLC,False,
,False,
MIQ,False,
,False,
MLI,False,
,False,
MLS,False,
,False,
MLU,False,
MMH,False,
MMI,False,
,False,
MML,False,
MMS,False,
MMT,False,
MMU,False,
,False,
,False,
,False,
MNM,False,
MNN,False,
,False,
,False,
,False,
,False,
,False,
,False,
MOB,True,
MOD,False,
,False,
,False,
MOT,False,
,False,
,False,
,False,
RMY,False,
MPJ,False,
MPO,False,
,False,
MPV,False,
MPZ,False,
MQB,False,
MEO,False,
,False,
CTH,False,
,False,
MQY,False,
MRB,True,
MRC,False,
MRF,False,
,False,
,False,
MRN,False,
,False,
MRY,False,
MSL,False,
MSN,False,
MSO,False,
MSP,True,
MSS,False,
MSV,False,
MSY,False,
MTC,True,
MTH,False,
MTJ,False,
MTN,False,
MTO,False,
MTP,False,
,False,
MTW,False,
MUI,False,
,False,
MUO,True,
MUT,False,
MVC,False,
MVE,False,
,False,
MVL,False,
,False,
,False,
MVY,False,
MWA,True,
MWC,False,
MWH,True,
,False,
MWL,False,
,False,
MWO,False,
MXA,False,
MXF,False,
,False,
MYF,False,
,False,
MYL,False,
MYR,True,
MYV,False,
,False,
,False,
MZJ,False,
MZZ,False,
CTX,False,
,False,
,False,
,False,
,False,
,False,
SXY,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,True,
NBG,True,
,False,
DGN,False,
,False,
NEL,False,
NEN,True,
NEW,False,
,False,
,True,
,False,
,False,
NFL,False,
FWH,True,
,False,
,False,
NGU,True,
,False,
NHK,False,
,False,
NHZ,True,
,True,
NIP,True,
NJK,True,
,False,
,True,
,False,
,False,
NKX,True,
NLC,True,
,True,
,True,
,False,
NPA,False,
NQA,True,
,False,
NQI,True,
NQX,False,
,False,
NRB,True,
,False,
,False,
NRS,False,
NSE,False,
,True,
NTD,True,
NTU,True,
,True,
,False,
,False,
NUQ,True,
NUW,True,
,False,
,False,
,False,
,True,
,True,
,False,
,False,
,False,
YUM,True,
,False,
NZY,False,
NVN,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
COA,False,
,False,
,False,
ODC,False,
,False,
,False,
,False,
,False,
,False,
,False,
EYR,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
OAJ,False,
OAK,False,
OAR,False,
OBE,False,
,False,
OCF,False,
OCH,False,
,False,
OCW,False,
,False,
,False,
OEA,False,
,False,
,False,
OEO,False,
,True,
OFK,False,
,False,
OGA,False,
OGB,False,
OGD,True,
,False,
OGS,False,
OIC,False,
,False,
,False,
OJC,False,
OCN,False,
OKC,False,
ODW,False,
OKK,False,
OKM,False,
OKS,False,
WGO,False,
,False,
OLD,False,
,False,
OLF,False,
,False,
OLM,False,
OLS,False,
,False,
OLV,False,
,False,
,False,
OMA,True,
,False,
OMK,False,
,False,
,False,
ONL,False,
,False,
ONO,False,
ONP,False,
ONT,True,
,False,
,False,
,False,
,False,
OPF,True,
,False,
,False,
,False,
NCO,False,
,False,
,False,
,False,
ORD,False,
,False,
ORF,True,
,False,
ORH,False,
,False,
ORL,False,
ESD,False,
,False,
OSC,True,
OSH,False,
OSU,False,
,False,
,False,
OTH,False,
OTM,False,
OUN,False,
OVE,False,
,False,
,False,
,False,
OWA,False,
OWB,False,
OWD,False,
,False,
OWK,False,
,False,
,False,
OCE,False,
OXC,False,
OXD,False,
,False,
OXR,False,
,False,
STQ,False,
OZA,False,
OZR,False,
,False,
,False,
,False,
BSQ,False,
,False,
PXL,False,
GLB,False,
HBK,False,
,False,
,False,
,False,
,False,
CWX,False,
,False,
PAE,False,
PAH,False,
PAM,True,
PJB,False,
PAO,False,
PBF,False,
PBG,True,
,False,
PBI,True,
PVL,False,
,False,
,False,
,False,
PCD,False,
PDK,False,
PDT,False,
PDX,False,
,False,
,False,
PEQ,False,
,False,
,False,
,False,
PGA,False,
PGD,False,
PGR,False,
PGV,False,
PHD,False,
PHF,False,
,False,
ADR,False,
PHK,False,
PHL,False,
PHN,False,
PHP,False,
PHT,False,
PHX,True,
PIA,True,
PIB,False,
PIE,False,
PIH,True,
,False,
PIM,False,
PIR,False,
PIT,True,
,False,
,False,
PKB,False,
PKD,False,
PKF,False,
,False,
,False,
,False,
PLK,False,
PLN,False,
PLR,False,
PMB,False,
PMD,True,
PMH,False,
PPM,False,
,False,
,False,
,False,
PWY,False,
PNC,False,
PNE,False,
,False,
PNN,False,
PNS,False,
,False,
POB,False,
POC,False,
POE,False,
POF,False,
,False,
POU,False,
,False,
POY,False,
PPA,False,
PPF,False,
LPO,False,
,False,
PQI,False,
PGL,False,
,False,
PRB,False,
PRC,False,
,False,
,False,
PRO,False,
,False,
PRX,False,
,False,
,False,
PSC,False,
PSF,False,
PSK,False,
PSM,True,
PSN,False,
PGO,True,
PSP,False,
PSX,False,
PTB,False,
,False,
PTK,False,
PTN,False,
,False,
PTT,False,
PTV,False,
PTW,False,
PUB,True,
PUC,False,
PUW,False,
,False,
PVC,False,
PVD,True,
,False,
PVF,False,
,False,
,False,
PVU,True,
PVW,False,
PWA,False,
,False,
PWD,False,
,False,
PWK,False,
PWM,False,
PWT,False,
,False,
,False,
PYM,False,
,False,
,False,
,False,
,False,AS
,False,
,False,
RAC,False,
RAL,False,
RAP,False,
,False,
,False,
RBD,False,
,False,
RBG,False,
RBL,False,
,False,
,False,
RBW,False,
RCA,True,
RCK,False,
,False,
RCR,False,
RCT,False,
,False,
,False,
RDD,False,
RDG,False,
,False,
RDM,False,
RDR,True,
RDU,True,
,False,
,False,
REO,False,
RFD,True,
RFG,False,
,False,
,False,
RHI,False,
,False,
RHV,False,
RIC,False,
,False,
,False,
RIL,False,
,False,
,False,
RIV,False,
RIW,False,
,False,
,False,
RKD,False,
RKP,False,
,False,
RKS,False,
RKW,False,
,False,
RME,True,
RMG,False,
,False,
,False,
RNC,False,
RND,True,
,False,
,False,
RNO,False,
,False,
RNT,False,
,False,
ROA,False,
ROC,True,
ROG,False,
,False,
ROW,True,
ROX,False,
,False,
RIE,False,
,False,
,False,
RPX,False,
WBR,False,
,False,
RRL,False,
,False,
RRT,False,
RSL,False,
RSN,False,
RST,False,
,False,
RSW,True,
RTN,False,
,False,
,False,
SRW,False,
RUT,False,
,False,
RED,False,
,False,
RVS,False,
RWF,False,
RWI,False,
RWL,False,
,False,
,False,
RXE,False,
,False,
,False,
,False,
,False,
,False,
RNZ,False,
,False,
,False,
,False,
,False,
,False,
AHM,False,
BDY,False,
,False,
,False,
,False,
,False,
,False,
SUO,False,
,False,
,False,
,False,
,False,
,False,
MDJ,False,
,False,
,False,
PRZ,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
IDH,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
SAA,True,
SAC,False,
SAD,False,
SAF,True,
SAN,True,
SAR,False,
SAT,True,
SAV,False,
MQT,True,
,False,
SBA,False,
SBD,True,
SBM,False,
SBN,False,
,False,
SBP,False,
SBS,False,
,False,
SBX,False,
SBY,False,
SCB,False,
,False,
SCH,False,
SCK,True,
,False,
,False,
,False,
SDF,False,
SCF,True,
SDM,True,
SDY,False,
SEA,True,
SEE,False,
SEF,False,
SEG,False,
SEM,True,
SEP,False,
,False,
SER,False,
,False,
SDX,False,
SFB,False,
SFF,False,
SFM,False,
SFO,False,
,False,
,False,
SFZ,False,
SGF,False,
SGH,True,
UST,False,
SGR,True,
,False,
SGT,False,
SGU,True,
SHD,False,
,False,
SHN,False,
SHR,False,
SHV,False,
,False,
SIK,False,
SIV,False,
,False,
SJC,False,
SJN,False,
SJT,False,
,False,
SKA,True,
SKF,True,
,False,
TSM,False,
,False,
SLB,False,
SLC,False,
SLE,False,
SLG,False,
,False,
,False,
,False,
SLK,False,
SLN,False,
SLO,False,
SLR,False,
SMD,False,
SME,False,
SMF,True,
SMN,False,
SMO,False,
,False,
SUM,False,
SMX,False,
SNA,False,
,False,
,False,
SNK,False,
SNL,False,
SNS,False,
SNY,False,
,False,
SOP,False,
SOW,False,
JPN,False,
JRA,False,
JRB,False,
JUH,False,AS
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,True,
,False,
,False,
,False,
,False,
,False,
,False,
,True,
,False,
,False,
,False,
,False,
,False,
,False,
RSX,True,
COP,False,
,False,
,False,
,False,
CIL,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
KAE,True,
KAK,False,OC
KAQ,False,OC
BKG,False,
,False,
,False,
KBE,True,
BID,False,
KBT,False,OC
,False,
KCC,False,
,False,
KCL,False,
KCN,False,
,False,
KCR,False,
,False,
,False,
,False,
KDP,False,OC
KDQ,False,OC
,False,AF
MDR,False,AF
KEB,False,
,False,
,False,
KEG,False,OC
KEK,False,
ERR,False,
ESW,False,
KEX,False,OC
,False,
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
GAG,False,
JDA,False,
GFA,False,
,False,
KGW,False,OC
KGX,False,
KGZ,False,
,False,
KIB,True,
KIQ,False,OC
,False,
,False,
KKB,False,
,False,
KKL,True,
KKU,False,
,False,
,False,
,False,
KMB,False,OC
KMF,False,OC
,True,
KMM,False,AS
,False,AS
KMY,True,
NHX,False,
,False,
,False,
,False,
KOM,False,OC
KOR,False,OC
KOY,True,
,False,AS
,False,AS
,True,AS
,True,AS
,False,AS
,False,AS
,False,AS
,True,AS
,False,AS
,False,AS
,True,AS
,False,AS
,True,AS
,False,AS
,False,AS
,True,AS
,False,AS
,True,AS
,True,AS
,True,AS
,False,AS
,True,AS
,False,AS
,False,AS
YJS,True,AS
,False,AS
,True,AS
RGO,True,AS
,False,AS
,False,AS
,True,AS
,True,AS
,False,AS
,True,AS
,True,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,True,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,True,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,True,AS
,False,AS
,True,AS
,False,AS
,True,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
KPB,False,
,False,
,False,
KPR,True,
,False,
,False,
KPY,True,
,False,
,True,
KQL,False,OC
,False,AS
,False,AS
,False,AS
,False,AS
,False,
RQO,False,
KRU,False,OC
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
KAF,False,OC
,False,
,False,
KBH,False,AF
KBM,False,OC
BWM,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
KDS,False,OC
KDW,False,AS
,False,
,False,
KDZ,False,AS
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
VPG,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
KTJ,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
OSJ,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
OLG,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
HKR,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
ANA,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
OLX,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
,False,AF
KRV,False,AF
,False,AF
KIU,False,AF
LBK,False,AF
LBN,False,AF
LKU,False,AF
MUM,False,AF
,False,
,False,
,False,
,False,
KEZ,False,AS
,False,
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,
,False,
,False,
,False,
,False,
,False,
DSY,False,AS
,False,AS
,False,AS
,False,AS
,False,
THP,False,
,False,
,False,OC
,False,OC
,False,OC
KIL,False,AF
,False,OC
,False,OC
KJX,False,AS
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,
,False,OC
,False,
,False,
,False,
,False,
,False,
,False,
,False,AF
,False,
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,AS
,False,
KPE,False,OC
,False,
,False,
KPL,False,OC
